feature_set,is_random_control,suite,task_idx,condition,plan_index,baseline_success,clamped_success,baseline_any_violation,clamped_any_violation,baseline_collision,clamped_collision,action_delta_active_mean_l2,action_delta_active_translation_mean_l2,action_delta_active_rotation_mean_l2,action_delta_active_gripper_mean_abs,action_delta_active_fraction,success_delta,any_violation_delta,collision_delta
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,26,1,1,1,1,1,1,0.5432496070861816,0.45111584663391113,0.05723939836025238,0.09876543283462524,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,27,1,1,1,1,1,1,0.5432496070861816,0.45111584663391113,0.05723939836025238,0.09876543283462524,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,28,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,29,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,30,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,31,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,32,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,33,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,34,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,35,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,36,1,1,0,0,0,0,0.3071960508823395,0.27804678678512573,0.04132420942187309,0.025641025975346565,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,37,1,1,1,1,1,1,0.5432496070861816,0.45111584663391113,0.05723939836025238,0.09876543283462524,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,38,1,1,1,1,1,1,0.5432496070861816,0.45111584663391113,0.05723939836025238,0.09876543283462524,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,39,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,40,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,41,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,42,1,1,1,1,1,1,0.5432496070861816,0.45111584663391113,0.05723939836025238,0.09876543283462524,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,43,1,1,1,0,1,0,0.30268505215644836,0.22722598910331726,0.04027020186185837,0.07058823853731155,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,44,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,45,1,1,0,0,0,0,0.3071960508823395,0.27804678678512573,0.04132420942187309,0.025641025975346565,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,46,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,47,1,1,0,0,0,0,0.3071960508823395,0.27804678678512573,0.04132420942187309,0.025641025975346565,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,48,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,49,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,50,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,51,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,52,1,1,0,0,0,0,0.28242823481559753,0.2547372579574585,0.03697717562317848,0.02469135820865631,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,53,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,54,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,55,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,56,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,57,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,58,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,59,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,60,1,1,0,0,0,0,0.3071960508823395,0.27804678678512573,0.04132420942187309,0.025641025975346565,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,61,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,62,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,63,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,64,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,65,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,66,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,67,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,68,1,1,1,1,1,1,0.5432496070861816,0.45111584663391113,0.05723939836025238,0.09876543283462524,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,69,1,1,1,1,1,1,0.5432496070861816,0.45111584663391113,0.05723939836025238,0.09876543283462524,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,70,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,71,1,1,0,0,0,0,0.28242823481559753,0.2547372579574585,0.03697717562317848,0.02469135820865631,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,72,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,73,1,1,0,0,0,0,0.28242823481559753,0.2547372579574585,0.03697717562317848,0.02469135820865631,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,74,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,75,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,76,1,1,0,0,0,0,0.3071960508823395,0.27804678678512573,0.04132420942187309,0.025641025975346565,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,77,1,1,0,0,0,0,0.28242823481559753,0.2547372579574585,0.03697717562317848,0.02469135820865631,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,78,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,79,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,80,1,1,0,0,0,0,0.28242823481559753,0.2547372579574585,0.03697717562317848,0.02469135820865631,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,81,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,82,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,83,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,84,1,1,1,1,1,1,0.5432496070861816,0.45111584663391113,0.05723939836025238,0.09876543283462524,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,85,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,86,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,87,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,88,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,89,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,90,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,91,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,92,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,93,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,94,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,95,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,96,1,1,0,0,0,0,0.3071960508823395,0.27804678678512573,0.04132420942187309,0.025641025975346565,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,97,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,98,1,1,0,0,0,0,0.28242823481559753,0.2547372579574585,0.03697717562317848,0.02469135820865631,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,99,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,100,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,101,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,102,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,103,1,1,1,1,1,1,0.5432496070861816,0.45111584663391113,0.05723939836025238,0.09876543283462524,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,104,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,105,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,106,1,1,1,1,1,1,0.5432496070861816,0.45111584663391113,0.05723939836025238,0.09876543283462524,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,107,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,108,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,109,1,1,0,0,0,0,0.3071960508823395,0.27804678678512573,0.04132420942187309,0.025641025975346565,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,110,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,111,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,112,1,1,1,0,1,0,0.1791137158870697,0.16514956951141357,0.05018008127808571,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,113,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,114,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,115,1,1,0,0,0,0,0.3071960508823395,0.27804678678512573,0.04132420942187309,0.025641025975346565,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,116,1,1,1,1,1,1,0.5432496070861816,0.45111584663391113,0.05723939836025238,0.09876543283462524,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,117,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,118,1,1,1,1,1,1,0.5432496070861816,0.45111584663391113,0.05723939836025238,0.09876543283462524,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,119,1,1,0,0,0,0,0.3071960508823395,0.27804678678512573,0.04132420942187309,0.025641025975346565,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,120,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,121,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,122,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,123,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,124,1,1,0,0,0,0,0.3071960508823395,0.27804678678512573,0.04132420942187309,0.025641025975346565,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,125,1,1,1,1,1,1,0.2500690221786499,0.2207762598991394,0.03820087015628815,0.024390242993831635,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,mild,126,1,1,1,1,1,1,0.3877899944782257,0.3394147455692291,0.06279422342777252,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128,False,goal,1,clean,127,1,1,0,0,0,0,0.31595945358276367,0.2403891384601593,0.04421820491552353,0.07058823853731155,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,0,1,1,1,0,1,0,0.1438450962305069,0.13359053432941437,0.0400109589099884,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,1,1,1,1,1,1,1,0.13855358958244324,0.12825557589530945,0.03687068447470665,0.0,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,2,1,1,0,0,0,0,0.2995429039001465,0.236647367477417,0.03725524991750717,0.0824742242693901,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,3,1,1,1,1,1,1,0.13855358958244324,0.12825557589530945,0.03687068447470665,0.0,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,4,1,1,1,1,1,1,0.13855358958244324,0.12825557589530945,0.03687068447470665,0.0,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,5,1,1,1,1,1,1,0.31212517619132996,0.2632533013820648,0.05058709904551506,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,6,1,1,1,1,1,1,0.31212517619132996,0.2632533013820648,0.05058709904551506,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,7,1,1,0,1,0,1,0.346467524766922,0.31625688076019287,0.043057069182395935,0.025641025975346565,1.0,0,1,1
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,8,1,1,1,1,1,1,0.13855358958244324,0.12825557589530945,0.03687068447470665,0.0,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,9,1,1,1,0,1,0,0.1438450962305069,0.13359053432941437,0.0400109589099884,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,10,1,1,1,1,1,1,0.31212517619132996,0.2632533013820648,0.05058709904551506,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,11,1,1,1,0,1,0,0.1438450962305069,0.13359053432941437,0.0400109589099884,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,12,1,1,1,0,1,0,0.1438450962305069,0.13359053432941437,0.0400109589099884,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,13,1,1,0,1,0,1,0.346467524766922,0.31625688076019287,0.043057069182395935,0.025641025975346565,1.0,0,1,1
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,14,1,1,0,0,0,0,0.2995429039001465,0.236647367477417,0.03725524991750717,0.0824742242693901,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,15,1,1,1,1,1,1,0.13855358958244324,0.12825557589530945,0.03687068447470665,0.0,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,16,1,1,0,1,0,1,0.346467524766922,0.31625688076019287,0.043057069182395935,0.025641025975346565,1.0,0,1,1
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,17,1,1,1,1,1,1,0.31212517619132996,0.2632533013820648,0.05058709904551506,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,18,1,1,1,1,1,1,0.13855358958244324,0.12825557589530945,0.03687068447470665,0.0,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,19,1,1,1,1,1,1,0.33846017718315125,0.2667216658592224,0.05422619730234146,0.07407407462596893,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,20,1,1,1,1,1,1,0.33846017718315125,0.2667216658592224,0.05422619730234146,0.07407407462596893,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,21,1,1,1,1,1,1,0.13855358958244324,0.12825557589530945,0.03687068447470665,0.0,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,22,1,1,1,1,1,1,0.13855358958244324,0.12825557589530945,0.03687068447470665,0.0,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,23,1,1,0,1,0,1,0.31747621297836304,0.2885589003562927,0.03824620321393013,0.02469135820865631,1.0,0,1,1
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,24,1,1,1,1,1,1,0.33846017718315125,0.2667216658592224,0.05422619730234146,0.07407407462596893,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,25,1,1,1,0,1,0,0.1438450962305069,0.13359053432941437,0.0400109589099884,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,26,1,1,1,1,1,1,0.33846017718315125,0.2667216658592224,0.05422619730234146,0.07407407462596893,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,27,1,1,1,1,1,1,0.33846017718315125,0.2667216658592224,0.05422619730234146,0.07407407462596893,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,28,1,1,0,0,0,0,0.2995429039001465,0.236647367477417,0.03725524991750717,0.0824742242693901,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,29,1,1,1,1,1,1,0.31212517619132996,0.2632533013820648,0.05058709904551506,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,30,1,1,1,1,1,1,0.31212517619132996,0.2632533013820648,0.05058709904551506,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,31,1,1,0,0,0,0,0.2995429039001465,0.236647367477417,0.03725524991750717,0.0824742242693901,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,32,1,1,1,0,1,0,0.25114864110946655,0.22825060784816742,0.03262891620397568,0.02150537632405758,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,33,1,1,1,1,1,1,0.31212517619132996,0.2632533013820648,0.05058709904551506,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,34,1,1,1,1,1,1,0.31212517619132996,0.2632533013820648,0.05058709904551506,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,35,1,1,1,1,1,1,0.31212517619132996,0.2632533013820648,0.05058709904551506,0.04668102413415909,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,36,1,1,0,1,0,1,0.346467524766922,0.31625688076019287,0.043057069182395935,0.025641025975346565,1.0,0,1,1
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,37,1,1,1,1,1,1,0.33846017718315125,0.2667216658592224,0.05422619730234146,0.07407407462596893,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,38,1,1,1,1,1,1,0.33846017718315125,0.2667216658592224,0.05422619730234146,0.07407407462596893,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,39,1,1,1,1,1,1,0.13855358958244324,0.12825557589530945,0.03687068447470665,0.0,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,40,1,1,1,0,1,0,0.1438450962305069,0.13359053432941437,0.0400109589099884,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,41,1,1,1,0,1,0,0.1438450962305069,0.13359053432941437,0.0400109589099884,0.0,1.0,0,-1,-1
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,42,1,1,1,1,1,1,0.33846017718315125,0.2667216658592224,0.05422619730234146,0.07407407462596893,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,clean,43,1,1,0,0,0,0,0.2995429039001465,0.236647367477417,0.03725524991750717,0.0824742242693901,1.0,0,0,0
submitted20_goal1_all_alpha1p5_start0_n128_random00,True,goal,1,mild,44,1,1,1,0,1,0,0.1438450962305069,0.13359053432941437,0.0400109589099884,0.0,1.0,0,-1,-1
