target,feature_idx,u_statistic,p_value,effect_size,abs_effect_size,mean_low_burden,mean_high_burden,freq_low_burden,freq_high_burden,direction,adjusted_p,significant,composite_score
total_burden_rate_within_suite_q25_q75,378,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.363260086392984e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,200,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,5.805378532386385e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,16313,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.1054699977394193e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,5290,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,6.365204899339005e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,5292,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,0.00011254839046159759,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,8736,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.344473563833162e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,248,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.643180363927968e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,6235,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,5.037364098825492e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,14161,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,3.7677691580029204e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,14063,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,3.851742803817615e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,14098,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,7.250908674905077e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,1482,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.63053111161571e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,11539,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,5.130437421030365e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,11488,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,5.313300061970949e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,11459,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.303322930354625e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,11302,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,6.083733023842797e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,1168,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,5.117667024023831e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,6136,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.712338341050781e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,13216,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,3.8135258364491165e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,11641,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.148726293351501e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,4402,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,3.8846421375637874e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,11387,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,7.839250611141324e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,15738,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.032206561532803e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,2578,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,6.475973350461572e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,2401,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,5.593778405454941e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,12021,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,3.774920696741901e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,16383,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.387333319755271e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,12078,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,0.00012397629325278103,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,7070,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,3.793755604419857e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,3499,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.215589433442801e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,1101,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,5.871825123904273e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,1108,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,0.00019181786046829075,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,4507,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.388477100292221e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,11588,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,0.0001157669466920197,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,1876,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.4537831854540855e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,15519,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,6.381436833180487e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,1874,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,7.824600470485166e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,4210,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,8.445717685390264e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,4214,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,3.9116828702390194e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,4252,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.172896660747938e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,1573,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,5.667102232109755e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,1755,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,6.228902202565223e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,2359,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.383617851999588e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,7143,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,5.7163324527209625e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,6980,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,6.611143180634826e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,6322,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,8.696925215190277e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,14466,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,0.0001144922716775909,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,8327,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,0.00011405085388105363,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,8311,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.6922199544496834e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,15207,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,8.48670897539705e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,15267,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,5.1304192311363295e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,2410,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,5.664605487254448e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,2387,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.3510153773240745e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,2577,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,9.803419379750267e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,9344,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.4723066821461543e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,11436,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.4217351387487724e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,9413,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,6.205269892234355e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,15683,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,2.5984076273743995e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,6193,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.816829823539592e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,6986,17672.0,0.1600602938701322,0.010526315789473717,0.010526315789473717,0.0,4.7899764467729256e-05,0.0,0.010526315789473684,higher_in_high_burden,0.4193104532023432,False,0.003973308533839005
total_burden_rate_within_suite_q25_q75,106,18050.5,0.31282543551464004,-0.010666293393057025,0.010666293393057025,8.21034045657143e-05,2.7111140298075043e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003972237329698499
total_burden_rate_within_suite_q25_q75,10523,18050.5,0.31282543551464004,-0.010666293393057025,0.010666293393057025,9.344509453512728e-05,2.653743104019668e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003972237329698499
total_burden_rate_within_suite_q25_q75,4360,18050.5,0.31282543551464004,-0.010666293393057025,0.010666293393057025,5.8508281654212624e-05,1.8976819774252363e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003972237329698499
total_burden_rate_within_suite_q25_q75,1353,18050.5,0.31282543551464004,-0.010666293393057025,0.010666293393057025,0.00013717195542994887,3.120538531220518e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003972237329698499
total_burden_rate_within_suite_q25_q75,2047,18050.5,0.31282543551464004,-0.010666293393057025,0.010666293393057025,9.324419806944206e-05,2.7360401873011142e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003972237329698499
total_burden_rate_within_suite_q25_q75,15093,18050.5,0.31282543551464004,-0.010666293393057025,0.010666293393057025,6.639015191467479e-05,2.443355151626747e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003972237329698499
total_burden_rate_within_suite_q25_q75,9240,18050.5,0.31282543551464004,-0.010666293393057025,0.010666293393057025,6.744905113009736e-05,2.374650284764357e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003972237329698499
total_burden_rate_within_suite_q25_q75,10378,18050.5,0.31282543551464004,-0.010666293393057025,0.010666293393057025,6.870875222375616e-05,2.7659702027449384e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003972237329698499
total_burden_rate_within_suite_q25_q75,15998,18050.5,0.31282543551464004,-0.010666293393057025,0.010666293393057025,7.229837501654401e-05,2.3104030333342962e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003972237329698499
total_burden_rate_within_suite_q25_q75,8020,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,0.00010032174759544432,8.73492899700068e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,14236,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,5.878659794689156e-05,2.210208185715601e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,5106,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,5.91185744269751e-05,2.9899170840508305e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,1551,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,5.6800839956849813e-05,2.0146382667007856e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,3373,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,6.890579970786348e-05,2.6276116841472685e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,1351,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,7.195949001470581e-05,3.087447475991212e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,14312,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,6.332476186798885e-05,2.266204137413297e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,3208,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,6.585840310435742e-05,2.8443650080589578e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,2392,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,6.391981150954962e-05,5.114099622005597e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,2557,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,6.216862675501034e-05,2.3599035557708703e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,16016,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,5.68503382964991e-05,3.636680048657581e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,5950,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,7.513674790970981e-05,3.5466124245431274e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,2213,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,5.87483482377138e-05,4.123596227145754e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,3943,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,6.504200428025797e-05,7.215879304567352e-05,0.015957446808510637,0.005263157894736842,higher_in_high_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,9282,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,6.748996383976191e-05,2.8313404982327484e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,5715,18049.5,0.3153791034339136,-0.010610302351623746,0.010610302351623746,0.00010331391240470111,7.650814222870395e-05,0.015957446808510637,0.005263157894736842,higher_in_low_burden,0.42421861141663375,False,0.003951385690172557
total_burden_rate_within_suite_q25_q75,4153,17562.0,0.45941967648594495,0.016685330347144478,0.016685330347144478,0.0001626664015930146,0.000321369239827618,0.0425531914893617,0.05789473684210526,higher_in_high_burden,0.5800619871554473,False,0.003946507670650584
total_burden_rate_within_suite_q25_q75,11577,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,1.8513728718971834e-05,0.00010083245433634147,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,5326,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,1.9058610632782802e-05,6.689689325867221e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,2859,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,1.7618818674236536e-05,6.775657675461844e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,1739,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,1.904718556033913e-05,9.53471171669662e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,11653,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,2.0679059161921032e-05,6.745272548869252e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,11377,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,1.9384464394534007e-05,7.500717765651643e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,9450,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,2.0821060388698243e-05,9.406965546077117e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,9380,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,1.775965210981667e-05,5.795477409265004e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,11743,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,2.1269737771945074e-05,8.636571146780625e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,13932,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,2.0608551494660787e-05,6.402666622307152e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,14825,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,1.9081722712144256e-05,6.880074215587229e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,8412,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,2.4033586669247597e-05,8.14175364212133e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,14747,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,1.802915721782483e-05,9.121214679908007e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,8139,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,2.442603545205202e-05,0.00014612969243898988,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,7055,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,1.88162211998133e-05,6.627313996432349e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,2862,17671.5,0.3179464274563297,0.010554311310190356,0.010554311310190356,1.9617125872173347e-05,6.923627370269969e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.003930534050646574
total_burden_rate_within_suite_q25_q75,13096,18157.0,0.46093017982713114,-0.01662933930571109,0.01662933930571109,0.0002930999035015702,0.00020729585958179086,0.05851063829787234,0.042105263157894736,higher_in_low_burden,0.581801623069076,False,0.003911637527569414
total_burden_rate_within_suite_q25_q75,4096,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,2.318796032341197e-05,6.719838711433113e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,9474,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,2.1316767742973752e-05,7.411493425024673e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,9301,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,2.1987836589687504e-05,7.015634037088603e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,7807,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,2.1151878172531724e-05,6.417473923647776e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,8060,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,2.2408919903682545e-05,7.46872610761784e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,11739,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,2.122198566212319e-05,6.661442603217438e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,4915,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,2.2642627300228924e-05,7.352496322710067e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,13237,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,2.3593051082571037e-05,6.986116204643622e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,9194,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,1.938426066772081e-05,6.0598737036343664e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,12698,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,2.1713325622840784e-05,7.116661436157301e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,3847,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,2.4218819817178883e-05,0.00012484377657528967,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,16154,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,1.954818617377896e-05,9.045255137607455e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,14568,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,2.0519890313153155e-05,6.546751683345065e-05,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
total_burden_rate_within_suite_q25_q75,10105,17672.5,0.32052740777608457,0.010498320268756967,0.010498320268756967,1.8863218429032713e-05,0.00017635773110669106,0.005319148936170213,0.015789473684210527,higher_in_high_burden,0.42421861141663375,False,0.00390968241112059
