episode_id,suite,episode_success,eef_final_displacement,eef_path_length,eef_mean_velocity_proxy,eef_max_velocity_proxy,action_mean_norm,action_max_norm,action_translation_mean_norm,contact_force_mean,contact_force_max,has_semantic_tensor_key,has_semantic_json_key,available_tensor_keys,available_json_keys
rollout_000000,long,0,0.44469591975212097,1.7809925079345703,0.002973276423290372,0.021084122359752655,1.2758618593215942,1.9338045120239258,0.708934485912323,45.39253234863281,294.1960754394531,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000001,goal,0,1.0176063776016235,6.455089569091797,0.010776443406939507,0.057000260800123215,1.143035888671875,1.8627673387527466,0.7657759785652161,19.952072143554688,991.1571044921875,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000002,object,0,0.5170685052871704,9.703588485717773,0.016199646517634392,0.06603948026895523,1.3519983291625977,1.7510137557983398,0.913333535194397,32.9981689453125,1125.6849365234375,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000003,goal,0,0.9103443622589111,7.814748287200928,0.013046324253082275,0.08000318706035614,1.3713401556015015,1.796651005744934,0.8921892046928406,11.371535301208496,1624.9549560546875,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000004,object,0,0.4887186884880066,4.771785736083984,0.007966252975165844,0.05575688183307648,1.34538996219635,1.7339869737625122,0.9095235466957092,79.0949478149414,1107.7933349609375,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000005,spatial,0,0.5995650887489319,6.450701713562012,0.010769117623567581,0.06466525793075562,1.44591224193573,1.739546537399292,1.051149845123291,91.26935577392578,1619.4595947265625,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000006,goal,0,0.9026228785514832,5.390254020690918,0.008998754434287548,0.052281174808740616,1.281264066696167,1.9316569566726685,0.7574026584625244,28.15102195739746,882.8718872070312,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000007,goal,0,0.7715889811515808,6.192853927612305,0.01033865474164486,0.043363120406866074,1.3340376615524292,1.7129935026168823,0.867256760597229,12.667778015136719,1011.950927734375,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000008,long,0,0.6484512686729431,7.935705184936523,0.013248255476355553,0.07089284807443619,1.4281737804412842,1.7668578624725342,1.0249063968658447,94.87830352783203,3974.857177734375,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000009,spatial,0,0.6595721244812012,5.092970371246338,0.008502454496920109,0.08139854669570923,1.4352573156356812,1.9101163148880005,1.0313360691070557,66.39610290527344,812.9427490234375,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
