feature_set,is_random_control,suite,task_idx,condition,plan_index,baseline_success,clamped_success,baseline_any_violation,clamped_any_violation,baseline_collision,clamped_collision,action_delta_active_mean_l2,action_delta_active_translation_mean_l2,action_delta_active_rotation_mean_l2,action_delta_active_gripper_mean_abs,action_delta_active_fraction,success_delta,any_violation_delta,collision_delta
top20_high_class_mean,False,long,1,clean,8,0,1,1,1,1,1,0.6143560409545898,0.3481123745441437,0.048815466463565826,0.3449692130088806,0.960552268244576,1,0,0
top20_high_class_mean,False,long,1,mild,15,0,1,1,1,1,1,0.9352796673774719,0.4310407042503357,0.053258731961250305,0.6345126032829285,0.9290780141843972,1,0,0
top20_high_class_mean,False,long,1,clean,20,0,1,1,1,1,1,0.6143560409545898,0.3481123745441437,0.048815466463565826,0.3449692130088806,0.960552268244576,1,0,0
top20_high_class_mean,False,long,1,clean,22,0,1,1,1,1,1,0.6143560409545898,0.3481123745441437,0.048815466463565826,0.3449692130088806,0.960552268244576,1,0,0
top20_high_class_mean,False,long,6,clean,11,0,0,1,1,1,1,0.8756924271583557,0.5811230540275574,0.09277883917093277,0.4000000059604645,0.9615384615384616,0,0,0
top20_high_class_mean,False,long,6,clean,12,0,0,1,1,1,1,0.8756924271583557,0.5811230540275574,0.09277883917093277,0.4000000059604645,0.9615384615384616,0,0,0
top20_high_class_mean,False,long,6,clean,14,0,0,1,1,1,1,0.8756924271583557,0.5811230540275574,0.09277883917093277,0.4000000059604645,0.9615384615384616,0,0,0
top20_high_class_mean,False,spatial,1,mild,0,1,1,1,0,1,0,0.2133830487728119,0.17733854055404663,0.05532838776707649,0.024074379354715347,0.8058252427184466,0,-1,-1
top20_high_class_mean,False,spatial,1,clean,3,1,1,1,1,1,1,0.2489185631275177,0.21769025921821594,0.05264940485358238,0.024390242993831635,0.803921568627451,0,0,0
top20_high_class_mean,False,spatial,1,clean,4,1,1,1,1,1,1,0.2489185631275177,0.21769025921821594,0.05264940485358238,0.024390242993831635,0.803921568627451,0,0,0
top20_high_class_mean,False,spatial,1,mild,13,1,1,1,0,1,0,0.2133830487728119,0.17733854055404663,0.05532838776707649,0.024074379354715347,0.8058252427184466,0,-1,-1
top20_high_class_mean,False,spatial,1,mild,18,1,1,1,0,1,0,0.2133830487728119,0.17733854055404663,0.05532838776707649,0.024074379354715347,0.8058252427184466,0,-1,-1
top20_high_class_mean,False,spatial,1,mild,19,1,1,1,0,1,0,0.2133830487728119,0.17733854055404663,0.05532838776707649,0.024074379354715347,0.8058252427184466,0,-1,-1
top20_high_class_mean,False,spatial,1,clean,21,1,1,1,1,1,1,0.2489185631275177,0.21769025921821594,0.05264940485358238,0.024390242993831635,0.803921568627451,0,0,0
top20_high_class_mean,False,spatial,1,mild,23,1,1,1,0,1,0,0.2133830487728119,0.17733854055404663,0.05532838776707649,0.024074379354715347,0.8058252427184466,0,-1,-1
