feature_idx,feature_col,p_value,effect_size,abs_effect_size,mean_low_progress,mean_high_progress,direction,in_submitted_top20,adjusted_p,significant
13067,f13067,2.5405354965323287e-05,0.4226889885949973,0.4226889885949973,0.0,0.0004165179698054251,higher_in_high_progress,False,0.00040530614510749684,True
5374,f5374,2.5405354965323287e-05,-0.41613304162823056,0.41613304162823056,0.0020438103188582194,0.0,higher_in_low_progress,False,0.00040530614510749684,True
14042,f14042,2.5405354965323287e-05,-0.41275158529170625,0.41275158529170625,0.000407136103603984,0.0,higher_in_low_progress,False,0.00040530614510749684,True
5909,f5909,2.5405354965323287e-05,0.4124731731098061,0.4124731731098061,0.0,0.0005369810040723091,higher_in_high_progress,False,0.00040530614510749684,True
833,f833,2.5405354965323287e-05,-0.4094753730134175,0.4094753730134175,0.0011555282200904568,0.0,higher_in_low_progress,False,0.00040530614510749684,True
4560,f4560,2.5405354965323287e-05,-0.40937971470142914,0.40937971470142914,0.00047799288988747073,0.0,higher_in_low_progress,False,0.00040530614510749684,True
6824,f6824,2.6356094230048233e-05,-0.40288901636380664,0.40288901636380664,0.0006646917862916642,5.055730914736648e-05,higher_in_low_progress,False,0.00041897748372108707,True
6452,f6452,2.7419484514895943e-05,0.355058605199088,0.355058605199088,7.37091412450718e-05,0.0009123090855242186,higher_in_high_progress,False,0.00043433630258170276,True
11064,f11064,2.7935917515356954e-05,0.4083302143516592,0.4083302143516592,0.009343854203681489,0.01341422582961654,higher_in_high_progress,False,0.0004409531573890442,True
1765,f1765,3.13598736965126e-05,-0.43038499925626134,0.43038499925626134,0.0012931278881993245,0.0005238542117753032,higher_in_low_progress,False,0.0004932554781771894,True
2989,f2989,3.2449472678087664e-05,0.41702730075660666,0.41702730075660666,0.00014906646832427395,0.0008874708226822406,higher_in_high_progress,False,0.0005086027875544477,True
2580,f2580,3.3257267080244466e-05,-0.39179745493228885,0.39179745493228885,0.004096913843742623,0.00109943112313866,higher_in_low_progress,False,0.0005194413008652169,True
301,f301,3.383872185588844e-05,-0.41508385440200146,0.41508385440200146,0.0016224068351724005,2.66840042387867e-05,higher_in_low_progress,False,0.0005266814304190023,True
6822,f6822,3.531000086220455e-05,-0.4220185223252117,0.4220185223252117,0.0006192248423603574,2.523374674405798e-05,higher_in_low_progress,False,0.0005457777641919299,True
1262,f1262,3.525930628375024e-05,-0.34324490702699956,0.34324490702699956,0.004089964406336935,0.0021785677539462017,higher_in_low_progress,False,0.0005457777641919299,True
10115,f10115,3.61862176342589e-05,-0.45067948024748544,0.45067948024748544,0.0006249501144493618,7.989425633221437e-05,higher_in_low_progress,False,0.000556748096129343,True
15524,f15524,3.626901633616271e-05,-0.42721129386118567,0.42721129386118567,0.00203234317187377,0.000763464849095467,higher_in_low_progress,False,0.000556748096129343,True
1979,f1979,3.955217402170901e-05,-0.49453229001007604,0.49453229001007604,0.003827698634035798,0.0003921469955883415,higher_in_low_progress,False,0.0006035091355391735,True
6216,f6216,3.958544363397758e-05,-0.44747619488995266,0.44747619488995266,0.0018519277206344514,0.0005471353590032638,higher_in_low_progress,False,0.0006035091355391735,True
6245,f6245,4.0922255970750406e-05,0.4221983861619545,0.4221983861619545,0.00016748503672870424,0.0008606576643131117,higher_in_high_progress,False,0.0006217677463310955,True
10427,f10427,4.1759973236487e-05,-0.4021472223774244,0.4021472223774244,0.0008835835379865356,6.749292097470478e-05,higher_in_low_progress,False,0.0006323450862623303,True
5880,f5880,4.4250766041067397e-05,0.42095014011899584,0.42095014011899584,4.210179310014521e-05,0.000518859904061284,higher_in_high_progress,False,0.0006677978780589461,True
13388,f13388,4.506575601595538e-05,-0.40856246916702577,0.40856246916702577,0.0004822438201331995,0.0,higher_in_low_progress,False,0.0006687997744959226,True
7946,f7946,4.506575601595538e-05,-0.40827744204407707,0.40827744204407707,0.0004061820230724133,0.0,higher_in_low_progress,False,0.0006687997744959226,True
9428,f9428,4.506575601595538e-05,-0.40372441570975187,0.40372441570975187,0.00037606236242510586,0.0,higher_in_low_progress,False,0.0006687997744959226,True
10962,f10962,4.506575601595538e-05,-0.401572651252575,0.401572651252575,0.0014612053550700505,0.0,higher_in_low_progress,False,0.0006687997744959226,True
15075,f15075,4.506575601595538e-05,-0.3783641388118088,0.3783641388118088,0.0005112817966716032,0.0,higher_in_low_progress,False,0.0006687997744959226,True
15837,f15837,5.037738300481734e-05,0.41059462447019646,0.41059462447019646,0.0002527415474995633,0.0010172592109425809,higher_in_high_progress,False,0.0007426923098432972,True
2670,f2670,5.027052169831074e-05,-0.3824947674188147,0.3824947674188147,0.00077316616884769,8.440349360016329e-05,higher_in_low_progress,False,0.0007426923098432972,True
7447,f7447,5.215925637653105e-05,-0.32217565381274954,0.32217565381274954,0.00086876555058629,0.0001486294947445702,higher_in_low_progress,False,0.0007664322310327769,True
9136,f9136,5.903228191562948e-05,-0.43614731446930183,0.43614731446930183,0.0022056591152114394,2.4279111382015958e-05,higher_in_low_progress,False,0.000859799113691678,True
8512,f8512,5.903228191562948e-05,-0.42974493767630884,0.42974493767630884,0.0004121260965203298,1.8710094662580853e-05,higher_in_low_progress,False,0.000859799113691678,True
3812,f3812,5.9200233138066445e-05,-0.4199731843002426,0.4199731843002426,0.0007776205831682839,9.989686077460533e-05,higher_in_low_progress,False,0.000859799113691678,True
13055,f13055,5.9283216256332396e-05,-0.3048655543870559,0.3048655543870559,0.006713254896160977,0.004428892253967419,higher_in_low_progress,False,0.000859799113691678,True
12629,f12629,6.561693717498822e-05,0.4210338769185374,0.4210338769185374,2.4754182495018084e-05,0.0004500386830260734,higher_in_high_progress,False,0.000945518897937653,True
9926,f9926,6.561693717498822e-05,-0.39993729347670054,0.39993729347670054,0.00048414447116962295,2.504524309188085e-05,higher_in_low_progress,False,0.000945518897937653,True
6083,f6083,6.624369974439757e-05,-0.39946613564158634,0.39946613564158634,0.0017078317097447575,0.0002406973656801925,higher_in_low_progress,False,0.0009514810506695304,True
9668,f9668,6.858911543702859e-05,-0.37167934540449626,0.37167934540449626,0.0013992686996216557,9.383520165933776e-05,higher_in_low_progress,False,0.0009820114700551498,True
169,f169,7.342323491635773e-05,-0.41732456795131284,0.41732456795131284,0.000556032747981392,4.772626933582234e-05,higher_in_low_progress,False,0.0010478645059788178,True
16008,f16008,7.483299793818237e-05,-0.4355752924209336,0.4355752924209336,0.004135768568301762,0.0006828939708128069,higher_in_low_progress,False,0.001064582808247964,True
7687,f7687,7.9838691658456e-05,0.41258305931428013,0.41258305931428013,0.0,0.0003838432640669468,higher_in_high_progress,False,0.0011179919612486612,True
4976,f4976,7.9838691658456e-05,-0.39645208794659087,0.39645208794659087,0.0003913288175603925,0.0,higher_in_low_progress,False,0.0011179919612486612,True
16299,f16299,7.9838691658456e-05,-0.39229050508345004,0.39229050508345004,0.0008435048648413793,0.0,higher_in_low_progress,False,0.0011179919612486612,True
15904,f15904,7.9838691658456e-05,0.3902826409516648,0.3902826409516648,0.0,0.00042574867938070256,higher_in_high_progress,False,0.0011179919612486612,True
3643,f3643,7.9838691658456e-05,-0.37683308627162887,0.37683308627162887,0.000472062190578493,0.0,higher_in_low_progress,False,0.0011179919612486612,True
2719,f2719,8.146315263562756e-05,-0.556707087853861,0.556707087853861,0.0062148022277161725,0.00044159891153190104,higher_in_low_progress,False,0.0011371746963229634,True
11338,f11338,8.724409938472107e-05,0.4117189385024815,0.4117189385024815,8.099400586983564e-05,0.000628872549141492,higher_in_high_progress,False,0.0012140791026528008,True
12551,f12551,9.214662612534861e-05,-0.4003527292226553,0.4003527292226553,0.0005694946950360905,7.985670248323829e-05,higher_in_low_progress,False,0.0012783198102544482,True
238,f238,9.582316999882937e-05,-0.1189339481646447,0.1189339481646447,0.0009845163266947224,0.000601412453490526,higher_in_low_progress,False,0.0013252077411293212,True
6103,f6103,0.00010500846271865107,-0.4258001152831898,0.4258001152831898,0.0022081234987745848,2.5917089821651594e-05,higher_in_low_progress,False,0.0014344734035602884,True
4113,f4113,0.00010500846271865107,-0.4245349426906212,0.4245349426906212,0.00044679494842173246,5.017764162905852e-06,higher_in_low_progress,False,0.0014344734035602884,True
995,f995,0.00010500846271865107,-0.4217731130994174,0.4217731130994174,0.002120368291643701,2.3599263240998934e-05,higher_in_low_progress,False,0.0014344734035602884,True
10688,f10688,0.00010500846271865107,-0.3821572462178524,0.3821572462178524,0.0007321888115256973,1.898959794260053e-05,higher_in_low_progress,False,0.0014344734035602884,True
2676,f2676,0.00010952638365483035,-0.40851638220836967,0.40851638220836967,0.0037125796277789323,0.00020567034470274042,higher_in_low_progress,False,0.0014870953063408122,True
15897,f15897,0.00010952638365483035,-0.4018833864699679,0.4018833864699679,0.002986619016155597,0.00015599092349727076,higher_in_low_progress,False,0.0014870953063408122,True
14352,f14352,0.00011664842898614579,-0.39524759401381876,0.39524759401381876,0.0004210114848126234,2.4018454999523938e-05,higher_in_low_progress,False,0.00157899555236701,True
6768,f6768,0.00012160342959367728,-0.3739163123065909,0.3739163123065909,0.0007817516043940707,4.495427190781862e-05,higher_in_low_progress,False,0.0016410952265708651,True
11673,f11673,0.00012550916869968228,-0.2564165462361741,0.2564165462361741,0.0006991662258440777,0.00013746636265769894,higher_in_low_progress,False,0.0016836320017461885,True
1225,f1225,0.00012550916869968228,-0.255923546455674,0.255923546455674,0.0006626866896577302,0.0001315785908794149,higher_in_low_progress,False,0.0016836320017461885,True
1324,f1324,0.0001267025528656668,0.40578795162474646,0.40578795162474646,0.0001917862942680064,0.0009063192633317443,higher_in_high_progress,False,0.0016945518073381244,True
9210,f9210,0.00012891647290590996,-0.4131850636427012,0.4131850636427012,0.0008973358360000192,0.00014400706834536117,higher_in_low_progress,False,0.0017190145805095515,True
5133,f5133,0.00013201323519179044,0.4062744642709155,0.4062744642709155,0.00023418837945234363,0.000878825684652675,higher_in_high_progress,False,0.0017550688142908568,True
3897,f3897,0.00014129305185645768,-0.3981387697948114,0.3981387697948114,0.00034009700670758726,0.0,higher_in_low_progress,False,0.0017779044018106942,True
6753,f6753,0.0001347858865329231,-0.3959282588854922,0.3959282588854922,0.0013189438391139905,0.00041556995401673775,higher_in_low_progress,False,0.0017779044018106942,True
8372,f8372,0.00014129305185645768,-0.3901793798632726,0.3901793798632726,0.000334281932582401,0.0,higher_in_low_progress,False,0.0017779044018106942,True
4050,f4050,0.00014129305185645768,-0.38890105030665034,0.38890105030665034,0.0003123376530872505,0.0,higher_in_low_progress,False,0.0017779044018106942,True
14444,f14444,0.00014129305185645768,-0.3866422985638801,0.3866422985638801,0.0010010733893339272,0.0,higher_in_low_progress,False,0.0017779044018106942,True
4562,f4562,0.00014129305185645768,-0.38579827712726256,0.38579827712726256,0.00037252517204057603,0.0,higher_in_low_progress,False,0.0017779044018106942,True
1729,f1729,0.00014129305185645768,-0.38482959648065895,0.38482959648065895,0.0003830099780548399,0.0,higher_in_low_progress,False,0.0017779044018106942,True
11597,f11597,0.00014129305185645768,-0.38418672534799825,0.38418672534799825,0.00034258090346020903,0.0,higher_in_low_progress,False,0.0017779044018106942,True
12804,f12804,0.00014129305185645768,-0.38132359771533475,0.38132359771533475,0.0004275268453985734,0.0,higher_in_low_progress,False,0.0017779044018106942,True
7831,f7831,0.00014129305185645768,-0.38061268039675195,0.38061268039675195,0.00036442448741736165,0.0,higher_in_low_progress,False,0.0017779044018106942,True
9523,f9523,0.00014129305185645768,-0.3703006930052716,0.3703006930052716,0.0003899840794087526,0.0,higher_in_low_progress,False,0.0017779044018106942,True
11194,f11194,0.00014129305185645768,-0.36588595925436646,0.36588595925436646,0.0007667071384159772,0.0,higher_in_low_progress,False,0.0017779044018106942,True
14898,f14898,0.00014129305185645768,-0.36533923536166873,0.36533923536166873,0.000671173713387958,0.0,higher_in_low_progress,False,0.0017779044018106942,True
6821,f6821,0.00014129305185645768,-0.3650023795924465,0.3650023795924465,0.0004578778034749782,0.0,higher_in_low_progress,False,0.0017779044018106942,True
8521,f8521,0.00014129305185645768,-0.363052265433434,0.363052265433434,0.0003769422529582292,0.0,higher_in_low_progress,False,0.0017779044018106942,True
15790,f15790,0.00014129305185645768,-0.36151377006721935,0.36151377006721935,0.0003598814364522665,0.0,higher_in_low_progress,True,0.0017779044018106942,True
7695,f7695,0.00014129305185645768,-0.35598247455171117,0.35598247455171117,0.0007957457143694431,0.0,higher_in_low_progress,False,0.0017779044018106942,True
10158,f10158,0.00014129305185645768,-0.35567120652110523,0.35567120652110523,0.0004531262291377335,0.0,higher_in_low_progress,False,0.0017779044018106942,True
6361,f6361,0.00014129305185645768,-0.34494236032743886,0.34494236032743886,0.0004267846296065787,0.0,higher_in_low_progress,False,0.0017779044018106942,True
14841,f14841,0.00014265131307014925,-0.38673595076764145,0.38673595076764145,0.00047104672201849147,4.7631889948264366e-05,higher_in_low_progress,False,0.0017899534142819008,True
3821,f3821,0.00014762007998913717,-0.3249982341011221,0.3249982341011221,0.001183142922719577,0.00024351519730655318,higher_in_low_progress,False,0.001847111757175002,True
14339,f14339,0.00015127828504856412,-0.43410294843736674,0.43410294843736674,0.006982021308702189,0.0021794146333048276,higher_in_low_progress,False,0.0018875980427707707,True
15903,f15903,0.00015223713329607627,0.39714534618221325,0.39714534618221325,8.285231145217659e-05,0.0005787762867762314,higher_in_high_progress,False,0.0018942709594249936,True
3293,f3293,0.00016213044891236417,0.32849100192339814,0.32849100192339814,0.0001283819425573686,0.0007135610212571863,higher_in_high_progress,False,0.0020117686535875857,True
6132,f6132,0.00018246208922106824,-0.34619787882419356,0.34619787882419356,0.001256822900688068,0.00038446993269818623,higher_in_low_progress,False,0.002257778815929396,True
6431,f6431,0.00018843686609511565,-0.3797522887878063,0.3797522887878063,0.000605779764381174,2.3290448069096812e-05,higher_in_low_progress,False,0.0023252692841074078,True
11161,f11161,0.0001964877757724191,0.38627262112361055,0.38627262112361055,2.715564233825532e-05,0.0004728880334407676,higher_in_high_progress,False,0.0024145606013379426,True
6926,f6926,0.0001967539867667363,-0.26219908859312424,0.26219908859312424,0.0009460184510123463,0.00034911732902710474,higher_in_low_progress,False,0.0024145606013379426,True
5352,f5352,0.00019855041516400398,-0.36057964392943254,0.36057964392943254,0.0004661995694635675,2.0463113732477128e-05,higher_in_low_progress,False,0.0024299306973633032,True
7769,f7769,0.0002157039817034658,-0.31547157859576974,0.31547157859576974,0.0019131287749103644,0.0006566691172725313,higher_in_low_progress,False,0.0026326494160365623,True
1431,f1431,0.00022349755407928307,-0.37872470972563954,0.37872470972563954,0.0005138490108792873,4.16333688066351e-05,higher_in_low_progress,False,0.0027203367140930723,True
13938,f13938,0.00023617638283889288,-0.47909096687499864,0.47909096687499864,0.0062471578254344505,0.0016514484614549925,higher_in_low_progress,False,0.00286684756016667,True
7941,f7941,0.000238990530111994,-0.36295898628585316,0.36295898628585316,0.0005771985334502681,4.89160760325633e-05,higher_in_low_progress,False,0.002893145523063082,True
8776,f8776,0.0002498516853964909,0.38069510104735305,0.38069510104735305,0.0,0.0002700929861872404,higher_in_high_progress,False,0.00292169497033017,True
13562,f13562,0.0002498516853964909,-0.37437326790875947,0.37437326790875947,0.00029480014184608404,0.0,higher_in_low_progress,False,0.00292169497033017,True
7887,f7887,0.0002498516853964909,0.36820324745207045,0.36820324745207045,0.0,0.00035463895727979043,higher_in_high_progress,False,0.00292169497033017,True
4333,f4333,0.0002498516853964909,0.368078801407557,0.368078801407557,0.0,0.00030553700808593886,higher_in_high_progress,False,0.00292169497033017,True
8988,f8988,0.0002498516853964909,-0.36637637010898644,0.36637637010898644,0.0003854525424143697,0.0,higher_in_low_progress,False,0.00292169497033017,True
13217,f13217,0.0002498516853964909,-0.3525375657889321,0.3525375657889321,0.00047907834882510793,0.0,higher_in_low_progress,False,0.00292169497033017,True
5272,f5272,0.0002498516853964909,-0.34783598844252217,0.34783598844252217,0.00040942145154830903,0.0,higher_in_low_progress,False,0.00292169497033017,True
15365,f15365,0.0002498516853964909,-0.34378403107322736,0.34378403107322736,0.00037612596110618877,0.0,higher_in_low_progress,False,0.00292169497033017,True
13080,f13080,0.0002498516853964909,-0.3399649919576711,0.3399649919576711,0.0003834173264120612,0.0,higher_in_low_progress,False,0.00292169497033017,True
4486,f4486,0.0002498516853964909,-0.33413347866120696,0.33413347866120696,0.00033305209759186603,0.0,higher_in_low_progress,False,0.00292169497033017,True
7896,f7896,0.0002498516853964909,-0.31132355227703823,0.31132355227703823,0.0004230248011113606,0.0,higher_in_low_progress,False,0.00292169497033017,True
15551,f15551,0.0002498516853964909,0.303109567995585,0.303109567995585,0.0,0.00044589607104500217,higher_in_high_progress,False,0.00292169497033017,True
9945,f9945,0.0002498516853964909,0.2996428130432991,0.2996428130432991,0.0,0.00035523084249901917,higher_in_high_progress,False,0.00292169497033017,True
12640,f12640,0.0002573160020490086,0.40245979746047866,0.40245979746047866,0.0002777638369576686,0.0008797855104042251,higher_in_high_progress,False,0.0030011242327752513,True
12851,f12851,0.0002615694594685183,-0.4287528336145942,0.4287528336145942,0.0012887094808900841,0.00030754539283348774,higher_in_low_progress,False,0.0030427884777236235,True
10472,f10472,0.00027421954464031275,-0.4644881026845793,0.4644881026845793,0.005095344552017264,0.00038997928780364625,higher_in_low_progress,False,0.003181658976385135,True
11100,f11100,0.00027908341680325246,0.37619038900811635,0.37619038900811635,6.98616247663782e-05,0.0004714390144069095,higher_in_high_progress,False,0.0032297036861661365,True
8686,f8686,0.00028189399065088247,-0.19124083596920552,0.19124083596920552,0.0019264855097602717,0.0009490924644620782,higher_in_low_progress,False,0.0032537996285206513,True
14501,f14501,0.00031417292996717313,-0.4270427302000134,0.4270427302000134,0.0051174834221997725,0.0003841153365817452,higher_in_low_progress,False,0.0036170373148540266,True
4907,f4907,0.0003260260018730127,0.33936323025476767,0.33936323025476767,0.00010874723530116756,0.0005111292282000436,higher_in_high_progress,False,0.00374385128628984,True
15732,f15732,0.00033407771955698177,-0.38293061112335985,0.38293061112335985,0.0022489497378626994,0.00011267635892046224,higher_in_low_progress,False,0.003797265071911037,True
3865,f3865,0.00033407771955698177,0.3684304213013395,0.3684304213013395,1.8649779141265958e-05,0.00035232753849568185,higher_in_high_progress,False,0.003797265071911037,True
16351,f16351,0.00033407771955698177,-0.35240765991235995,0.35240765991235995,0.0004644226282834962,2.1332268048315425e-05,higher_in_low_progress,False,0.003797265071911037,True
10020,f10020,0.00033407771955698177,-0.3491924239478672,0.3491924239478672,0.0003988838214625346,1.9010740946581914e-05,higher_in_low_progress,False,0.003797265071911037,True
6917,f6917,0.00033757022210715264,-0.37982017896024656,0.37982017896024656,0.002169847775726239,0.0001149954710234984,higher_in_low_progress,False,0.00382722381257018,True
6564,f6564,0.0003434352904023616,-0.45167235723947685,0.45167235723947685,0.00374133208954825,0.0002429838059470037,higher_in_low_progress,False,0.0038838618790565807,True
13654,f13654,0.00034825378799869334,-0.3646143306363477,0.3646143306363477,0.0013564801601534482,7.889138415772818e-05,higher_in_low_progress,False,0.00392840826007617,True
11861,f11861,0.00034940764558087086,-0.3818292889381272,0.3818292889381272,0.0006398039949225559,0.0001050098155169399,higher_in_low_progress,False,0.00393149610279534,True
5225,f5225,0.0003555509863149599,0.3565270628091592,0.3565270628091592,2.1527736804428192e-05,0.0004703487081334266,higher_in_high_progress,False,0.003990568482082729,True
3121,f3121,0.0003592529767826364,-0.3691053267591007,0.3691053267591007,0.0003639063599737367,2.2805716961304785e-05,higher_in_low_progress,False,0.004022012649844703,True
1266,f1266,0.00037065982254536414,-0.38956024370991627,0.38956024370991627,0.00047468431937963565,6.087505174404309e-05,higher_in_low_progress,False,0.004118749819179457,True
3367,f3367,0.00037057636242419657,-0.37018080710065027,0.37018080710065027,0.0003359186688457835,2.398130365033085e-05,higher_in_low_progress,False,0.004118749819179457,True
3835,f3835,0.00037057636242419657,0.3614893696797435,0.3614893696797435,2.558981167509149e-05,0.000359932323570974,higher_in_high_progress,False,0.004118749819179457,True
11726,f11726,0.0003744243800061164,-0.32324443835211003,0.32324443835211003,0.00045199020260429417,4.8409206198250535e-05,higher_in_low_progress,False,0.004150257333715439,True
8206,f8206,0.00038223272800170073,-0.36337327175645956,0.36337327175645956,0.00036265191676570157,2.8432393941948935e-05,higher_in_low_progress,False,0.004226320782137616,True
3614,f3614,0.000390017299292243,-0.39126024405664456,0.39126024405664456,0.0008950983000760606,0.00030113925954247396,higher_in_low_progress,False,0.004293568546272353,True
9943,f9943,0.0003902370337556694,0.3659958306230165,0.3659958306230165,4.0453991188885106e-05,0.0004131848146108511,higher_in_high_progress,False,0.004293568546272353,True
9663,f9663,0.00039467601166292567,-0.40020953767408424,0.40020953767408424,0.0066268548934145695,0.0023341597890124636,higher_in_low_progress,False,0.004331738928988425,True
13521,f13521,0.00042492786957377076,0.36922210676790107,0.36922210676790107,4.3600133838171275e-05,0.00037234177827795054,higher_in_high_progress,False,0.004652335277906946,True
9998,f9998,0.0004416058683119038,-0.36816344706721904,0.36816344706721904,0.00024121663498473882,0.0,higher_in_low_progress,True,0.004652484466389798,True
7488,f7488,0.0004416058683119038,0.36595481846680783,0.36595481846680783,0.0,0.0002890174212726787,higher_in_high_progress,False,0.004652484466389798,True
11604,f11604,0.0004416058683119038,-0.3644082905440161,0.3644082905440161,0.00032013615821190695,0.0,higher_in_low_progress,False,0.004652484466389798,True
15370,f15370,0.0004416058683119038,-0.36423193451843106,0.36423193451843106,0.00030623872373054627,0.0,higher_in_low_progress,False,0.004652484466389798,True
7382,f7382,0.0004416058683119038,-0.35627740408980013,0.35627740408980013,0.0003352710008720261,0.0,higher_in_low_progress,False,0.004652484466389798,True
5981,f5981,0.0004416058683119038,-0.34811667722821515,0.34811667722821515,0.0003264224877521526,0.0,higher_in_low_progress,True,0.004652484466389798,True
2423,f2423,0.0004416058683119038,-0.3473777652002166,0.3473777652002166,0.00028608283870159575,0.0,higher_in_low_progress,False,0.004652484466389798,True
3046,f3046,0.0004416058683119038,-0.3466148523877758,0.3466148523877758,0.00028874239255178403,0.0,higher_in_low_progress,False,0.004652484466389798,True
8215,f8215,0.0004269968644873346,0.34563721478189247,0.34563721478189247,8.395875363234095e-05,0.0006103707697896371,higher_in_high_progress,False,0.004652484466389798,True
1928,f1928,0.0004416058683119038,-0.3434636303751245,0.3434636303751245,0.00034823209701224467,0.0,higher_in_low_progress,False,0.004652484466389798,True
1155,f1155,0.00043301835509171555,0.3394062446383083,0.3394062446383083,4.758577338082926e-05,0.00047434442874757127,higher_in_high_progress,False,0.004652484466389798,True
9898,f9898,0.0004416058683119038,-0.3346325708931033,0.3346325708931033,0.0005032633359425059,0.0,higher_in_low_progress,False,0.004652484466389798,True
7229,f7229,0.0004416058683119038,-0.3331840157950205,0.3331840157950205,0.0003143320518961893,0.0,higher_in_low_progress,False,0.004652484466389798,True
6633,f6633,0.0004416058683119038,-0.33231727240706177,0.33231727240706177,0.0003453641114360122,0.0,higher_in_low_progress,False,0.004652484466389798,True
10007,f10007,0.0004416058683119038,-0.3242415457505367,0.3242415457505367,0.0004961593472894175,0.0,higher_in_low_progress,False,0.004652484466389798,True
16306,f16306,0.0004373433228060356,0.14436614384385063,0.14436614384385063,0.003790387392113405,0.004744369645622789,higher_in_high_progress,False,0.004652484466389798,True
3169,f3169,0.000451056156321227,0.37538913584060574,0.37538913584060574,8.807082145296435e-05,0.0005918733349585091,higher_in_high_progress,False,0.00473308978775391,True
1057,f1057,0.0004513759233452352,-0.2453704881442777,0.2453704881442777,0.0010639736552702868,0.00038367239857448987,higher_in_low_progress,False,0.00473308978775391,True
10981,f10981,0.00048698399862263133,-0.35623773929035474,0.35623773929035474,0.0005080342674231548,8.584717982151329e-05,higher_in_low_progress,False,0.005094514102686872,True
4004,f4004,0.0005221047464297226,-0.30460001473335835,0.30460001473335835,0.0006327389657715346,0.00013331058336065108,higher_in_low_progress,False,0.005449163323134512,True
5280,f5280,0.00052529742962185,-0.25449702970130283,0.25449702970130283,0.002666661108378315,0.001055100585948277,higher_in_low_progress,False,0.005469705403544998,True
3032,f3032,0.0005358731417825168,-0.14291525491292928,0.14291525491292928,0.0006463361589455958,0.0003017445015621936,higher_in_low_progress,False,0.005566849591494193,True
6043,f6043,0.0005797768196253052,-0.38859276770739554,0.38859276770739554,0.003220767850313881,0.0007341603495854293,higher_in_low_progress,False,0.006008963000617722,True
15091,f15091,0.0005914497113558507,-0.3546158894773231,0.3546158894773231,0.00035627004244622075,1.8343458229556916e-05,higher_in_low_progress,False,0.0061016301631098965,True
334,f334,0.0005914497113558507,-0.35245416477877894,0.35245416477877894,0.000430797471942258,1.8467472747285106e-05,higher_in_low_progress,False,0.0061016301631098965,True
4391,f4391,0.000613405933156584,0.36838740380569307,0.36838740380569307,0.00017198552550906277,0.0006539134675280149,higher_in_high_progress,False,0.00631355830278908,True
14834,f14834,0.0006376275979312082,-0.5172815117228172,0.5172815117228172,0.006267071414263316,0.000688656770743109,higher_in_low_progress,False,0.006517808878624044,True
12172,f12172,0.0006362224482517764,-0.40544489827711533,0.40544489827711533,0.0014154622727569077,3.8939510828794684e-05,higher_in_low_progress,False,0.006517808878624044,True
4209,f4209,0.0006356834108556651,-0.35266025660068084,0.35266025660068084,0.00033277612640224833,2.2871147326014894e-05,higher_in_low_progress,False,0.006517808878624044,True
5278,f5278,0.0006483140074933297,0.35480196811580383,0.35480196811580383,3.911493385725798e-05,0.0004509166985294399,higher_in_high_progress,False,0.00658756301111763,True
11585,f11585,0.0006488756939538297,-0.3392109193833815,0.3392109193833815,0.0003824814029553101,2.639311207260213e-05,higher_in_low_progress,False,0.00658756301111763,True
9889,f9889,0.0006488756939538297,-0.31576823750035,0.31576823750035,0.0004211329493394208,3.7305438494745217e-05,higher_in_low_progress,False,0.00658756301111763,True
10825,f10825,0.0006555669022167723,-0.3431447228517639,0.3431447228517639,0.0003867461717628069,2.745191685538298e-05,higher_in_low_progress,False,0.006610422916935264,True
11560,f11560,0.0006555669022167723,-0.3125489301394448,0.3125489301394448,0.0005246956270445665,4.3822660487382446e-05,higher_in_low_progress,False,0.006610422916935264,True
8844,f8844,0.0006549932835966687,-0.28224418953219543,0.28224418953219543,0.0006643892550702213,0.00014885490948453192,higher_in_low_progress,False,0.006610422916935264,True
1579,f1579,0.0006623222290832655,0.3543578481303987,0.3543578481303987,2.653548801119628e-05,0.0003503364946772399,higher_in_high_progress,False,0.006663498642601232,True
6985,f6985,0.000668008980510066,-0.3814525929637209,0.3814525929637209,0.001255867428126475,0.0004902820727054686,higher_in_low_progress,False,0.006686931467995618,True
8306,f8306,0.0006691422355482519,0.3435811126138973,0.3435811126138973,2.3434156591587766e-05,0.0003027028002914888,higher_in_high_progress,False,0.006686931467995618,True
566,f566,0.0006691422355482519,-0.2741080052109186,0.2741080052109186,0.0005103902262140106,7.641083620330107e-05,higher_in_low_progress,False,0.006686931467995618,True
14469,f14469,0.0006732410595730769,-0.3769253581288283,0.3769253581288283,0.0009635686577158989,0.00018098031076543034,higher_in_low_progress,False,0.006712874582841372,True
13096,f13096,0.0007254676843766532,-0.309427929205873,0.309427929205873,0.00044318933059718616,5.3306300926239894e-05,higher_in_low_progress,False,0.007217514802027861,True
12802,f12802,0.0007284091352321445,0.2920060486375982,0.2920060486375982,0.00017542504963088455,0.0006132098422583851,higher_in_high_progress,False,0.007230674682404421,True
4219,f4219,0.0007305139242782348,0.3528467597758655,0.3528467597758655,6.60572971336218e-05,0.000403250265430575,higher_in_high_progress,False,0.007235489356432095,True
8240,f8240,0.0007804527178566399,-0.3514269918693812,0.3514269918693812,0.0002668988841407442,0.0,higher_in_low_progress,False,0.0073705756673691555,True
14284,f14284,0.0007804527178566399,-0.35098655228151504,0.35098655228151504,0.0002853959895412782,0.0,higher_in_low_progress,False,0.0073705756673691555,True
