trial,n,top20_auroc,top20_pr_auc,welch_fdr_significant_count,max_abs_train_effect,selected_features
243,376,0.7638354459031236,0.7797594142944831,338,0.018571363103159856,"f6638,f1369,f9712,f13874,f4135,f3504,f3236,f13576,f665,f11836,f1215,f15198,f4932,f11644,f5678,f12441,f1219,f11058,f13316,f827"
244,376,0.7568469895880489,0.7914326291974887,341,0.018290783273690218,"f6638,f1369,f3504,f9712,f13576,f1215,f13874,f3236,f4135,f665,f11836,f15198,f11644,f7060,f12441,f11738,f4932,f827,f4867,f5678"
245,376,0.7738229968311454,0.7972483950018191,368,0.018552038298444203,"f13576,f1369,f6638,f13874,f15198,f9712,f3236,f3504,f1215,f4135,f11836,f12441,f665,f2830,f7060,f11644,f5678,f11058,f827,f4932"
246,376,0.7637222725215028,0.7852565206473985,449,0.018120644193023734,"f13576,f6638,f1369,f665,f13874,f3236,f15198,f9712,f4135,f3504,f1215,f11836,f11644,f12441,f2830,f13898,f4932,f827,f5678,f7060"
247,376,0.7985655273879583,0.7915641288847493,349,0.018121971248431068,"f6638,f665,f3236,f1369,f13576,f13874,f3504,f1215,f9712,f15198,f11644,f4135,f11836,f11738,f7060,f12441,f5678,f2830,f11058,f4932"
248,376,0.7815895201448619,0.8236773126830172,322,0.018834493980009796,"f6638,f1369,f13874,f1215,f3504,f3236,f9712,f13576,f4135,f15198,f11836,f5678,f11058,f11644,f665,f4932,f827,f12441,f2830,f11738"
249,376,0.7707956088727931,0.7979053131618372,346,0.01828567510807607,"f6638,f1369,f3236,f665,f15198,f13874,f1215,f3504,f11836,f9712,f4932,f13576,f11644,f4135,f5678,f4867,f2830,f12441,f11738,f11058"
250,376,0.7626188320507017,0.7732503123218983,344,0.01803873730526165,"f6638,f3236,f13874,f15198,f1369,f1215,f3504,f13576,f2830,f9712,f665,f4135,f11836,f11644,f4932,f11058,f5678,f827,f4867,f7060"
251,376,0.7704277953825259,0.7811378629121114,325,0.018651446094736436,"f1369,f13576,f6638,f9712,f3504,f4135,f1215,f11836,f13874,f3236,f11644,f4932,f4867,f15198,f5678,f665,f11058,f2830,f12441,f827"
252,376,0.7678955409687641,0.7654765122195724,312,0.018654775761186737,"f6638,f13874,f1369,f4135,f3504,f9712,f1215,f3236,f11836,f13576,f665,f4932,f12441,f5678,f11644,f2830,f1219,f11058,f4867,f827"
253,376,0.7716444092349479,0.7557271480553012,359,0.01838920033100911,"f6638,f1369,f4932,f3504,f13576,f3236,f1215,f9712,f11836,f13874,f4135,f665,f15198,f5678,f12441,f7060,f4867,f827,f11644,f11058"
254,376,0.7610344047080128,0.7944070250944841,365,0.018684800114839292,"f13874,f1369,f3236,f6638,f3504,f9712,f1215,f11836,f4135,f13576,f4932,f15198,f11644,f665,f11058,f2830,f12441,f5678,f11738,f13316"
255,376,0.7876867360796741,0.8041612799933613,327,0.018165634910358053,"f13874,f6638,f1369,f3236,f15198,f665,f1215,f9712,f13576,f3504,f2830,f4135,f11836,f4867,f11644,f7060,f11058,f5678,f12441,f4932"
256,376,0.7774021050248981,0.7828163743135138,395,0.01867392512058163,"f1369,f3504,f9712,f6638,f1215,f665,f11644,f12441,f4135,f13576,f3236,f4932,f11836,f5678,f11058,f13874,f1219,f15198,f827,f7060"
257,376,0.8008997283838841,0.8178369650588333,360,0.019000227290621757,"f1369,f665,f1215,f11836,f3236,f9712,f3504,f6638,f4135,f12441,f13576,f11644,f5678,f13874,f4867,f11058,f1219,f4932,f15198,f2830"
258,376,0.7626754187415121,0.8075291813049199,350,0.018900325090842336,"f13576,f1369,f4135,f6638,f3504,f9712,f11836,f1215,f15198,f665,f12441,f4932,f13874,f3236,f11644,f827,f11058,f7060,f5678,f1219"
259,376,0.7764967179719331,0.8046402307053766,346,0.01852087444189854,"f6638,f3504,f1369,f3236,f13874,f1215,f4135,f9712,f11644,f11836,f665,f13576,f15198,f4932,f1219,f11058,f12441,f5678,f827,f13898"
260,376,0.78519692168402,0.8068330110688692,347,0.018617680053563485,"f6638,f1369,f15198,f4135,f3236,f9712,f3504,f1215,f13874,f11836,f13576,f12441,f11058,f827,f665,f11644,f5678,f1219,f4932,f7060"
261,376,0.7708239022181984,0.7517004810333885,385,0.017991298121063294,"f6638,f1369,f13576,f13874,f3504,f1215,f9712,f665,f4135,f3236,f4867,f15198,f11644,f11836,f4932,f1219,f7060,f12441,f5678,f11058"
262,376,0.7597612041647804,0.743821475028658,346,0.0179443420356813,"f9712,f1369,f6638,f13576,f4932,f3504,f13874,f3236,f15198,f4135,f665,f1215,f11836,f12441,f1219,f11644,f2830,f11058,f5678,f7060"
263,376,0.7724790629244004,0.7692577423821726,357,0.018184248055826767,"f6638,f3236,f1369,f665,f9712,f4135,f3504,f13874,f11836,f1215,f13576,f4867,f4932,f12441,f11058,f11644,f5678,f15198,f2830,f827"
264,376,0.7809104798551381,0.7905919128519243,364,0.01805918663244771,"f665,f6638,f3236,f1369,f13576,f15198,f4932,f13874,f3504,f9712,f1215,f11836,f2830,f11644,f5678,f4135,f1219,f12441,f4867,f11738"
265,376,0.7718990493435944,0.7689786894581155,357,0.01854056761441552,"f6638,f1369,f3236,f3504,f13874,f9712,f4932,f4135,f13576,f1215,f11836,f665,f15198,f5678,f2830,f11644,f12441,f11058,f1219,f4867"
266,376,0.784249094612947,0.7867554193936632,363,0.018336392765706186,"f1369,f6638,f13874,f13576,f4135,f9712,f3504,f3236,f11836,f1215,f11058,f827,f5678,f12441,f15198,f2830,f665,f11644,f4932,f7060"
267,376,0.783711521050249,0.7805562986680255,346,0.018354068148603755,"f1369,f3504,f6638,f3236,f4135,f9712,f1215,f13874,f11836,f15198,f665,f13576,f11644,f12441,f1219,f11058,f5678,f4932,f13898,f827"
268,376,0.7657311000452693,0.7723836451199205,358,0.018391315424022184,"f6638,f4135,f1369,f3236,f15198,f3504,f13576,f9712,f1215,f11836,f13874,f665,f11644,f4932,f12441,f2830,f11058,f5678,f827,f4867"
269,376,0.7631705522861023,0.7530761878437667,347,0.018037432661042227,"f13576,f6638,f1369,f3504,f665,f4135,f3236,f9712,f1215,f4932,f15198,f13874,f4867,f7060,f2830,f11644,f11836,f11738,f12441,f11058"
270,376,0.7617417383431417,0.7693754554710419,384,0.01852063828227207,"f6638,f1369,f9712,f3504,f3236,f4135,f1215,f13874,f665,f11836,f13576,f15198,f12441,f11644,f1219,f4932,f4867,f5678,f2830,f13316"
271,376,0.7644013128112268,0.7668132656504943,350,0.01784330598039035,"f13874,f6638,f3236,f1369,f15198,f13576,f3504,f665,f1215,f9712,f4932,f11644,f11836,f2830,f4867,f4135,f11738,f5678,f12441,f7060"
272,376,0.7895823902218199,0.793718908467788,383,0.018242626128956017,"f1369,f3236,f4135,f9712,f6638,f13874,f13576,f15198,f3504,f665,f1215,f4867,f2830,f4932,f11836,f12441,f11058,f11644,f1219,f13898"
273,376,0.7617275916704392,0.7723122515949883,307,0.018205416284778946,"f6638,f1369,f3504,f9712,f13576,f3236,f4135,f15198,f665,f1215,f11836,f11644,f13874,f12441,f4932,f7060,f5678,f4867,f1219,f11058"
274,376,0.7757610909913988,0.7378002152177503,339,0.01852183264402789,"f6638,f1369,f4932,f3236,f13874,f13576,f1215,f4135,f3504,f9712,f665,f15198,f11836,f11644,f4867,f5678,f12441,f11058,f7060,f2830"
275,376,0.7774021050248983,0.7637026938563973,347,0.018157314841060854,"f6638,f1369,f3504,f3236,f9712,f13576,f13874,f665,f4135,f1215,f11836,f4932,f15198,f2830,f12441,f5678,f11644,f13898,f7060,f11058"
276,376,0.7777133318243549,0.7730719795934358,324,0.018057376101731915,"f6638,f1369,f13576,f665,f3236,f9712,f13874,f3504,f4135,f1215,f2830,f4932,f15198,f11836,f5678,f11058,f12441,f4867,f11644,f11738"
277,376,0.7744171570846536,0.8077134644183814,363,0.018744364336251873,"f1369,f9712,f3236,f3504,f6638,f1215,f4135,f11058,f11836,f665,f12441,f13874,f13576,f5678,f11644,f4932,f827,f15198,f4867,f1219"
278,376,0.7735117700316886,0.7343000974387512,369,0.017810428430861273,"f6638,f4932,f1369,f13576,f13874,f665,f9712,f3236,f3504,f1215,f4135,f11836,f11644,f4867,f5678,f12441,f11058,f15198,f1219,f13898"
279,376,0.7785762788592123,0.802136723346233,352,0.018445332331503618,"f6638,f9712,f1369,f1215,f3504,f4135,f13874,f13576,f11644,f15198,f3236,f665,f11836,f1219,f5678,f12441,f2830,f11058,f11738,f4932"
280,376,0.7800333861475781,0.7860739706307951,362,0.0185394595882439,"f1369,f6638,f13576,f9712,f3504,f1215,f3236,f4135,f11836,f665,f15198,f12441,f13874,f11058,f11644,f5678,f827,f11738,f2830,f7060"
281,376,0.7527868945224083,0.7822263113691588,351,0.01853604849051444,"f1369,f3236,f6638,f9712,f15198,f1215,f3504,f665,f4135,f4932,f13874,f11836,f13576,f5678,f11644,f12441,f11058,f4867,f2830,f11738"
282,376,0.7562952693526483,0.7734904427060595,362,0.018571331953392042,"f6638,f1369,f9712,f4135,f3504,f11836,f13874,f1215,f11644,f3236,f1219,f15198,f12441,f665,f4932,f13576,f13316,f827,f11058,f5678"
283,376,0.7603270710728836,0.7905237731733934,356,0.018211514069797805,"f13576,f1369,f6638,f665,f1215,f3504,f3236,f4867,f13874,f9712,f4932,f15198,f2830,f5678,f4135,f11836,f7060,f11738,f12441,f11644"
284,376,0.7887760298777727,0.8142456160156955,389,0.018634962289534644,"f3236,f6638,f1369,f3504,f665,f9712,f1215,f4135,f11836,f13576,f11644,f15198,f13874,f12441,f4932,f11058,f5678,f827,f7060,f15377"
285,376,0.7684189678587596,0.7407990343736479,367,0.017957308879518425,"f6638,f13576,f1369,f3236,f9712,f4135,f665,f3504,f13874,f1215,f15198,f4932,f11836,f4867,f7060,f11644,f5678,f11058,f12441,f13898"
286,376,0.7469867587143504,0.7478053879137315,305,0.018042332200491975,"f3236,f6638,f1369,f13874,f13576,f15198,f4135,f9712,f665,f4932,f3504,f1215,f11836,f11644,f12441,f2830,f11058,f5678,f7060,f1219"
287,376,0.762944205522861,0.7861119201060838,314,0.018273391369532058,"f6638,f1369,f13874,f13576,f3236,f3504,f1215,f4135,f9712,f665,f15198,f11836,f11644,f4932,f4867,f11058,f2830,f12441,f6561,f5678"
288,376,0.7762845178813944,0.8039508059929388,362,0.018575371515521,"f1369,f3236,f9712,f6638,f1215,f4135,f11836,f3504,f13576,f15198,f4932,f11644,f12441,f11058,f5678,f13874,f827,f665,f7060,f13316"
289,376,0.776397691263015,0.7907739719828981,333,0.01829931704188754,"f13576,f1369,f15198,f6638,f9712,f4932,f4135,f3504,f665,f13874,f1215,f3236,f11058,f7060,f11836,f2830,f5678,f4867,f12441,f11644"
290,376,0.7911809642372115,0.7762484181331856,340,0.018461410466462665,"f6638,f1369,f4135,f3236,f13874,f665,f3504,f9712,f13576,f1215,f15198,f11836,f5678,f1219,f2830,f12441,f11644,f4932,f11058,f7060"
291,376,0.7837964010864644,0.7979275179762939,322,0.018320030864684797,"f6638,f1369,f9712,f15198,f3504,f13874,f665,f3236,f1215,f4135,f11836,f1219,f12441,f5678,f11058,f11644,f4867,f13576,f2830,f13316"
292,376,0.7812782933454051,0.8030304565156634,331,0.018339006839557824,"f6638,f1369,f13874,f3504,f9712,f665,f3236,f13576,f2830,f11836,f4135,f1215,f11644,f15198,f4932,f5678,f11058,f12441,f13898,f1219"
293,376,0.776496717971933,0.7950995197320471,376,0.01916639118930917,"f1369,f4135,f3504,f6638,f9712,f3236,f1215,f11836,f13874,f15198,f665,f11644,f13576,f12441,f11058,f4932,f5678,f2830,f13316,f1219"
294,376,0.7716161158895427,0.7644907490387962,331,0.018395468062582458,"f6638,f1369,f3236,f13874,f4135,f4932,f13576,f9712,f11836,f3504,f665,f1215,f11644,f11058,f15198,f12441,f5678,f1219,f2830,f4867"
295,376,0.798070393843368,0.8310246779079224,356,0.018598452294641646,"f6638,f3236,f1369,f13874,f9712,f3504,f4135,f1215,f11644,f4932,f13576,f12441,f11836,f665,f15040,f15377,f1219,f15198,f13316,f5678"
296,376,0.7880404028972385,0.8172556523920863,372,0.01808548379352591,"f665,f3236,f15198,f6638,f3504,f1369,f1215,f9712,f13576,f4932,f13874,f11644,f4135,f12441,f1219,f5678,f11836,f2830,f11058,f2429"
297,376,0.7749830239927569,0.7776723673501658,335,0.018202956860013123,"f6638,f15198,f1369,f4932,f665,f13576,f13874,f9712,f3504,f4135,f1215,f11836,f3236,f11644,f4867,f2830,f7060,f11058,f12441,f1219"
298,376,0.7747283838841105,0.776209161459555,345,0.01852978746644516,"f1369,f6638,f4932,f3504,f9712,f13874,f1215,f11058,f15198,f665,f11836,f4135,f3236,f13576,f4867,f12441,f5678,f11644,f2830,f11738"
299,376,0.7696072883657765,0.8036540202092248,325,0.01845871059204192,"f1369,f665,f1215,f3236,f13576,f6638,f3504,f4135,f5678,f11836,f9712,f15198,f11644,f12441,f4932,f13874,f11058,f1219,f4867,f7060"
300,376,0.7525322544137619,0.7604841815433319,354,0.01785115037172872,"f6638,f1369,f4932,f9712,f13576,f3504,f665,f15198,f3236,f1215,f13874,f2830,f4135,f11644,f12441,f11836,f5678,f11058,f1219,f7060"
301,376,0.7706399954730647,0.7745140178162931,342,0.018826948880079238,"f1369,f3504,f6638,f9712,f3236,f1215,f11836,f13874,f13576,f4135,f665,f11058,f5678,f12441,f15198,f11644,f827,f2830,f1219,f4867"
302,376,0.7922136713444998,0.7940988037348037,354,0.018398774792737445,"f15198,f6638,f1369,f9712,f3504,f4135,f665,f13874,f3236,f13576,f1215,f4932,f11836,f12441,f4867,f11058,f5678,f11644,f827,f13316"
303,376,0.7911809642372113,0.7861888275421095,353,0.01856407324506086,"f3236,f1369,f9712,f6638,f3504,f665,f15198,f4135,f13874,f1215,f13576,f11836,f4932,f12441,f5678,f11058,f11644,f2830,f1219,f15377"
304,376,0.7694941149841558,0.7808031757895819,341,0.018014759573332463,"f3236,f6638,f1369,f665,f13576,f9712,f4135,f3504,f13874,f11836,f15198,f1215,f5678,f4867,f4932,f12441,f11058,f11644,f2830,f827"
305,376,0.7745586238116795,0.785449112488047,346,0.018143664644238458,"f6638,f15198,f1369,f665,f4932,f13576,f3236,f1215,f13874,f3504,f11836,f9712,f4135,f2830,f11644,f11058,f5678,f12441,f4867,f11738"
306,376,0.765037913082843,0.753169194575386,365,0.018137881675972876,"f1369,f13576,f15198,f665,f6638,f9712,f3236,f13874,f3504,f4135,f1215,f2830,f11836,f5678,f11644,f4867,f4932,f12441,f11058,f1219"
307,376,0.7614870982344953,0.7730424357694966,360,0.018686788280474674,"f1369,f6638,f1215,f13874,f4135,f9712,f3504,f3236,f13576,f11836,f4867,f665,f5678,f15198,f7060,f11058,f11644,f12441,f4932,f11738"
308,376,0.7616992983250339,0.7541212583926519,318,0.018017091030413455,"f13576,f4135,f1369,f6638,f3504,f9712,f3236,f665,f15198,f11836,f13874,f1215,f11644,f5678,f12441,f11058,f4932,f4867,f1219,f827"
309,376,0.7611192847442281,0.8047062007374113,360,0.01890362051632649,"f1369,f9712,f3504,f1215,f6638,f11836,f665,f4135,f13576,f3236,f15198,f12441,f11644,f13874,f11058,f827,f5678,f4867,f7060,f13316"
310,376,0.7954956994114984,0.8185624869889689,339,0.018659098227409264,"f6638,f15198,f1369,f13874,f3504,f9712,f665,f1215,f3236,f11644,f4135,f11836,f12441,f11058,f13576,f4932,f1219,f5678,f827,f13316"
311,376,0.7784348121321865,0.7868028527741815,382,0.018496241792045662,"f1369,f4135,f3504,f6638,f1215,f11836,f3236,f9712,f11644,f12441,f15198,f13576,f13874,f665,f1219,f5678,f827,f11058,f4932,f4867"
312,376,0.7851544816659122,0.7856153221807042,336,0.018302120372375566,"f1369,f3236,f6638,f13576,f4932,f1215,f665,f15198,f9712,f3504,f4135,f13874,f11836,f2830,f11058,f7060,f12441,f5678,f11644,f13898"
313,376,0.7660706201901314,0.7965580096893128,300,0.018256728908918933,"f4135,f1369,f13576,f9712,f6638,f3236,f3504,f15198,f11836,f1215,f665,f12441,f13874,f7060,f11058,f5678,f11644,f13898,f827,f4932"
314,376,0.7818158669081032,0.7890738025358757,346,0.018586454333420422,"f6638,f13874,f1369,f3236,f15198,f4135,f3504,f9712,f13576,f665,f1215,f4932,f11836,f12441,f11644,f5678,f11058,f1219,f4867,f2830"
315,376,0.7816319601629697,0.7979133301024959,374,0.01836939883775056,"f6638,f1369,f9712,f13874,f15198,f3236,f1215,f3504,f11644,f665,f13576,f11836,f1219,f4932,f12441,f4135,f5678,f7060,f11058,f2830"
316,376,0.783272974196469,0.8047826813142931,332,0.018653294770047044,"f6638,f1369,f3236,f4135,f1219,f3504,f15198,f9712,f11644,f13874,f1215,f13576,f665,f11836,f12441,f4932,f5678,f11058,f2830,f13864"
317,376,0.7772606382978724,0.8135614178909405,350,0.01885057164930756,"f1369,f6638,f3236,f9712,f3504,f11058,f1215,f11836,f15198,f12441,f13576,f4135,f665,f13874,f5678,f11644,f827,f1219,f2830,f13316"
318,376,0.773228836577637,0.7777852054487604,335,0.018122994157663976,"f6638,f1369,f3236,f3504,f665,f1215,f15198,f9712,f13874,f13576,f4932,f4867,f11644,f4135,f11836,f1219,f12441,f2830,f11738,f5678"
319,376,0.7902472838388411,0.8037047656670215,441,0.018378582500674284,"f6638,f9712,f1369,f3504,f1215,f3236,f4135,f13874,f11836,f11644,f13576,f2830,f5678,f12441,f665,f15198,f7060,f11058,f4932,f13316"
320,376,0.7677823675871435,0.7881767115800258,309,0.01807781318301689,"f13576,f1369,f6638,f665,f9712,f15198,f3236,f3504,f4135,f1215,f2830,f13874,f11058,f11836,f7060,f12441,f4867,f5678,f4932,f11644"
321,376,0.7806982797645994,0.8080887487078228,336,0.01898858462896275,"f1369,f6638,f13874,f1215,f9712,f3504,f3236,f11058,f13576,f15198,f5678,f11836,f11644,f2830,f4135,f7060,f12441,f827,f4932,f665"
322,376,0.7886487098234496,0.7960092606857612,387,0.018496521248264175,"f4932,f1369,f4135,f9712,f15198,f3504,f6638,f1215,f13874,f665,f3236,f11836,f12441,f11058,f13576,f5678,f827,f11644,f2830,f13316"
323,376,0.7741483703033047,0.7709039499657087,335,0.01861356332046076,"f6638,f1369,f15198,f9712,f3504,f3236,f13874,f4135,f665,f1215,f11836,f4867,f13576,f11644,f11058,f12441,f5678,f827,f4932,f7060"
324,376,0.7722951561792667,0.7858943328632572,362,0.019006372008353763,"f1369,f6638,f13874,f9712,f4135,f3504,f3236,f1215,f15198,f13576,f11058,f11836,f12441,f11644,f1219,f5678,f665,f827,f7060,f4932"
325,376,0.7925956315074694,0.8200682136274581,341,0.01787004235913935,"f13576,f1369,f6638,f665,f9712,f3504,f15198,f13874,f4135,f4867,f1215,f3236,f2830,f11836,f13898,f4932,f7060,f11644,f6561,f11058"
326,376,0.7650944997736533,0.7726790593025321,333,0.018465037611214062,"f1369,f6638,f3236,f665,f13874,f4135,f15198,f3504,f9712,f13576,f1215,f11836,f12441,f11644,f5678,f4932,f7060,f11058,f827,f2830"
327,376,0.7673862607514713,0.7515195016133152,315,0.01808098792296614,"f1369,f15198,f6638,f4135,f13576,f9712,f3504,f665,f3236,f1215,f11836,f13874,f11644,f5678,f7060,f12441,f11058,f4932,f13898,f4867"
328,376,0.7777982118605704,0.7947092120928252,321,0.018714575052380222,"f6638,f3504,f9712,f1369,f1215,f4135,f11644,f13874,f11836,f13576,f3236,f12441,f665,f15198,f1219,f5678,f11058,f7060,f827,f4932"
329,376,0.7904028972385696,0.8015901762224098,338,0.0188318858012319,"f3236,f13874,f1369,f9712,f6638,f3504,f15198,f1215,f11836,f4135,f4932,f13576,f665,f12441,f5678,f11058,f11644,f827,f1219,f11911"
330,376,0.7961040063377094,0.8057644809494491,377,0.01863788552285031,"f6638,f1369,f13874,f3236,f665,f3504,f1215,f9712,f4135,f4932,f11836,f13576,f11644,f12441,f11058,f15198,f5678,f11738,f4867,f1219"
331,376,0.7436905839746492,0.7397241964799411,357,0.018053974436120446,"f6638,f1369,f15198,f665,f3236,f13576,f3504,f1215,f13874,f9712,f4135,f4932,f2830,f11836,f11058,f5678,f11644,f7060,f12441,f4867"
332,376,0.7997397012222726,0.8171287882804268,310,0.018533854879082177,"f3236,f15198,f1369,f6638,f665,f3504,f9712,f13576,f4135,f1215,f7060,f11836,f13874,f11644,f11058,f5678,f12441,f4867,f4932,f827"
333,376,0.7848008148483477,0.7937241856376753,392,0.018263179407593713,"f3236,f6638,f1369,f13874,f13576,f9712,f4135,f4867,f3504,f1215,f665,f15198,f7060,f11836,f11644,f4932,f2830,f11058,f12441,f11738"
334,376,0.764698392937981,0.7787957576274852,337,0.018216260030191923,"f6638,f1369,f13576,f3236,f13874,f9712,f2830,f1215,f665,f3504,f15198,f4135,f4932,f12441,f11644,f11836,f5678,f4867,f11058,f827"
335,376,0.7837398143956542,0.8063073020456126,347,0.018616703363690264,"f4135,f1369,f3504,f9712,f15198,f6638,f3236,f13576,f12441,f1215,f11836,f13874,f5678,f665,f11058,f4932,f4867,f11644,f11738,f2830"
336,376,0.778151878678135,0.7932926102039046,347,0.01831308661643017,"f6638,f1369,f13874,f4932,f3236,f9712,f3504,f1215,f11058,f15198,f4135,f13576,f11836,f665,f12441,f827,f11644,f5678,f13898,f7060"
337,376,0.7751952240832957,0.7991952161817486,366,0.0181802308454396,"f3236,f6638,f665,f1369,f13576,f9712,f1215,f3504,f13874,f7060,f15198,f11836,f4135,f11058,f11644,f12441,f4867,f5678,f1219,f13898"
338,376,0.7814480534178362,0.7977993230556454,377,0.01856536461297975,"f9712,f1369,f4135,f3504,f3236,f6638,f1215,f11836,f13874,f13576,f665,f4932,f12441,f11644,f5678,f15198,f827,f7060,f11058,f2830"
339,376,0.7494482797645994,0.769313864766743,337,0.018247850273953765,"f6638,f1369,f665,f9712,f3504,f4135,f13874,f3236,f1215,f15198,f11836,f13576,f4932,f11644,f12441,f7060,f4867,f5678,f13898,f11058"
340,376,0.780443639655953,0.7913156404495981,363,0.01811605917309666,"f13576,f1369,f665,f6638,f9712,f3236,f13874,f11644,f15198,f1219,f3504,f1215,f4135,f11836,f12441,f11058,f2830,f5678,f4867,f4932"
341,376,0.780443639655953,0.7678367227956887,371,0.01786226507256479,"f665,f13576,f6638,f1369,f3236,f15198,f9712,f3504,f13874,f4135,f1215,f2830,f4867,f11644,f11836,f5678,f4932,f1219,f11058,f12441"
342,376,0.7781094386600271,0.8263886640701046,345,0.01860332464739836,"f6638,f3236,f13874,f1369,f9712,f7060,f3504,f4135,f1215,f13576,f11836,f11644,f15198,f12441,f5678,f11058,f827,f665,f1219,f4932"
343,376,0.773936170212766,0.7882333007697094,331,0.01883800718636111,"f1369,f6638,f3504,f1215,f9712,f13874,f11836,f3236,f4135,f665,f11644,f11058,f5678,f15198,f12441,f13576,f1219,f4932,f2830,f13316"
344,376,0.784150067904029,0.8017244639785951,336,0.01829481673268401,"f6638,f1369,f13874,f13576,f15198,f4867,f3236,f9712,f665,f3504,f1215,f4135,f11644,f11836,f7060,f4932,f2830,f12441,f13898,f11738"
345,376,0.7677540742417384,0.8051830318483242,313,0.018498419650255657,"f13874,f6638,f1369,f3236,f3504,f1215,f11058,f9712,f665,f4135,f13576,f11836,f15198,f4932,f12441,f11644,f2830,f5678,f827,f13898"
346,376,0.7619680851063829,0.7890928660997143,367,0.018409345858789797,"f1369,f6638,f13576,f4135,f3236,f3504,f9712,f1215,f13874,f15198,f11836,f665,f5678,f12441,f11058,f827,f11644,f11738,f7060,f4932"
347,376,0.767089180624717,0.8030851777681685,350,0.018245694123485916,"f6638,f665,f3236,f1369,f13576,f4135,f3504,f15198,f13874,f9712,f1215,f11836,f11644,f2830,f4867,f4932,f5678,f1219,f12441,f11058"
348,376,0.7737381167949299,0.7919672594002796,353,0.01861592953370763,"f1369,f3236,f9712,f15198,f1215,f6638,f3504,f665,f11836,f4135,f11644,f13874,f13576,f12441,f5678,f11058,f1219,f4932,f827,f7060"
349,376,0.7629300588501584,0.7766413606147291,351,0.01815361408219532,"f6638,f1369,f13874,f13576,f665,f3236,f15198,f9712,f3504,f4135,f1215,f11836,f4932,f11644,f11058,f12441,f2830,f15377,f5678,f827"
350,376,0.7540176550475328,0.751634471984362,322,0.018077795289734237,"f6638,f13576,f3236,f1369,f13874,f9712,f1215,f3504,f15198,f4135,f665,f11836,f4932,f11644,f12441,f11058,f2830,f13898,f827,f5678"
351,376,0.786342802172929,0.7740487543494432,317,0.017745237693467968,"f15198,f665,f13576,f1369,f6638,f13874,f9712,f4932,f3236,f4135,f3504,f1215,f11836,f4867,f5678,f13898,f2830,f11644,f11058,f11738"
352,376,0.7699185151652331,0.7963808287453888,331,0.018439014258972798,"f13576,f1369,f6638,f9712,f3504,f15198,f1215,f4135,f11836,f13874,f7060,f3236,f4932,f5678,f12441,f665,f4867,f11058,f11644,f2830"
353,376,0.7846734947940245,0.7800453691921433,384,0.01858354682360397,"f1369,f9712,f3504,f1215,f13874,f6638,f3236,f4135,f11836,f13576,f11644,f665,f5678,f12441,f11058,f1219,f2830,f4867,f4932,f15198"
354,376,0.7494482797645994,0.7810185233531259,330,0.018853992218785753,"f1369,f6638,f9712,f3236,f11836,f4135,f3504,f1215,f12441,f5678,f11644,f665,f11058,f13874,f13576,f15198,f827,f1219,f7060,f4932"
355,376,0.7820280669986419,0.800621864085666,341,0.01832265468770041,"f665,f1369,f6638,f13576,f15198,f9712,f3504,f1219,f1215,f4135,f11836,f3236,f11644,f4932,f13874,f12441,f11058,f5678,f2830,f827"
356,376,0.7559981892258941,0.7438095527717397,339,0.018158994828093217,"f1369,f6638,f13874,f9712,f3504,f13576,f4135,f3236,f665,f1215,f15198,f11836,f2830,f11644,f12441,f5678,f7060,f4932,f11058,f11738"
357,376,0.7866823223177908,0.7914947116821678,343,0.018812569418050165,"f1369,f3504,f9712,f1215,f6638,f665,f11644,f11836,f3236,f13874,f4135,f12441,f5678,f13576,f2830,f11058,f4932,f4867,f15198,f1219"
358,376,0.7828202806699864,0.8197055462500823,372,0.018654063576832393,"f6638,f1369,f3504,f1215,f9712,f13874,f3236,f11644,f4135,f15198,f11836,f2830,f13576,f665,f12441,f11058,f5678,f1219,f13316,f11911"
359,376,0.7711634223630601,0.7513987234673424,348,0.01838479590840001,"f1369,f6638,f9712,f4932,f3504,f13576,f4135,f1215,f3236,f665,f11836,f13874,f15198,f11644,f5678,f7060,f12441,f11058,f1219,f4867"
360,376,0.7781235853327299,0.8077442049634764,335,0.018852965108693574,"f13874,f1369,f9712,f3504,f6638,f3236,f1215,f665,f4135,f4932,f11836,f5678,f15198,f11058,f13576,f12441,f11644,f11738,f1219,f4867"
361,376,0.7911526708918062,0.8167289671190554,358,0.018764228664061147,"f6638,f1369,f15198,f13874,f3236,f11836,f1215,f3504,f9712,f4932,f4135,f13576,f11058,f5678,f665,f11644,f12441,f2830,f13316,f827"
362,376,0.7837822544137618,0.7842932779097391,349,0.01838985382222588,"f6638,f1369,f13576,f9712,f3504,f13874,f4135,f3236,f665,f15198,f1215,f11836,f11644,f7060,f4932,f2830,f1219,f11058,f13898,f12441"
363,376,0.7857769352648257,0.8171752817992854,352,0.018974373399458323,"f1369,f3236,f6638,f1215,f3504,f9712,f15198,f11836,f4135,f5678,f13576,f11644,f12441,f13874,f11058,f665,f827,f4932,f1219,f7060"
364,376,0.7523342009959257,0.7527088604038292,386,0.018124780464085152,"f6638,f1369,f665,f3236,f15198,f13576,f9712,f13874,f3504,f1215,f11836,f4932,f4135,f11644,f4867,f12441,f5678,f1219,f15377,f2830"
365,376,0.7780245586238117,0.7935139545486649,344,0.018500139832774036,"f6638,f1369,f3504,f9712,f13874,f3236,f1215,f11644,f4135,f11836,f13576,f15198,f12441,f665,f13316,f11058,f5678,f827,f4932,f1219"
