trial,control_type,auroc,pr_auc,selected_features
260,matched_random20,0.6467575826165686,0.5855916925580922,"f13288,f14175,f6061,f4562,f4687,f14355,f15587,f7047,f9772,f4093,f9090,f3009,f3365,f3199,f8882,f8825,f10655,f12447,f957,f1181"
261,matched_random20,0.845263693979176,0.8355494509759549,"f203,f684,f8262,f9555,f11058,f792,f4121,f10106,f15501,f15241,f4287,f15016,f5880,f6985,f833,f10149,f10847,f8566,f12259,f4214"
262,matched_random20,0.7390646220009054,0.7558392267383617,"f5877,f10746,f7687,f15692,f15453,f5945,f12859,f5498,f4896,f4280,f4333,f4424,f8592,f3139,f14973,f4655,f15920,f3293,f1838,f9795"
263,matched_random20,0.7627885921231327,0.7323974115550353,"f6183,f11703,f13312,f6576,f1262,f14848,f2113,f6030,f5301,f11727,f11033,f887,f1130,f3573,f15217,f2178,f4833,f10516,f3998,f8659"
264,matched_random20,0.8023285423268447,0.8022432804648423,"f3899,f3231,f15091,f9617,f11382,f15315,f16153,f4175,f6398,f8776,f6834,f13068,f8665,f11738,f7940,f3865,f4459,f1905,f11914,f14199"
265,matched_random20,0.5982486419194206,0.5962304040413307,"f4242,f2322,f3397,f8521,f7829,f3525,f16166,f1543,f12926,f8316,f13298,f5270,f15586,f7143,f13653,f11534,f3102,f1101,f15450,f3072"
266,matched_random20,0.6161866229062924,0.5631087222415487,"f9127,f95,f5683,f9523,f3629,f11154,f812,f13159,f9140,f15669,f6743,f9142,f10267,f3854,f6433,f15732,f11641,f14168,f4747,f4846"
267,matched_random20,0.8355166364870983,0.8124919516272088,"f13250,f12387,f15490,f2806,f4827,f8990,f519,f15198,f3121,f6598,f6995,f9015,f3394,f10763,f4747,f337,f7434,f14045,f7231,f7998"
268,matched_random20,0.6367417383431416,0.5706260768233802,"f12867,f612,f9617,f2786,f284,f8226,f9231,f11772,f3546,f11512,f8988,f7086,f9833,f5352,f1586,f1352,f6130,f9507,f6842,f11153"
269,matched_random20,0.6379300588501585,0.6156509174326049,"f297,f9810,f9428,f4486,f4252,f5522,f13067,f4461,f5920,f13398,f5366,f14619,f7638,f14339,f697,f5327,f16017,f3073,f12688,f6516"
270,matched_random20,0.726573110004527,0.7160715751461642,"f13571,f15564,f8064,f9523,f3428,f8765,f15321,f1755,f10947,f7755,f15623,f11571,f5818,f4741,f9091,f2813,f3978,f427,f11502,f10623"
271,matched_random20,0.7529142145767316,0.6762183937083792,"f14183,f7427,f3397,f13969,f6538,f5950,f11297,f10020,f13586,f14008,f6298,f16223,f3184,f4476,f8443,f2147,f2901,f1420,f8418,f10675"
272,matched_random20,0.6044307378904481,0.5622806334926758,"f15993,f95,f9354,f2012,f12256,f3077,f14175,f14342,f11046,f12404,f708,f8013,f4728,f7182,f3998,f10738,f14444,f14869,f8437,f9411"
273,matched_random20,0.6246180398370303,0.6138512695851644,"f2020,f15564,f12495,f13067,f6834,f14064,f5031,f4908,f9181,f12536,f9039,f3032,f4914,f1241,f12270,f7667,f15849,f10895,f12780,f1682"
274,matched_random20,0.6569997736532367,0.5950283698062969,"f1236,f3525,f224,f9346,f13511,f12895,f5776,f6509,f6574,f16021,f5106,f7239,f3729,f5381,f4858,f5010,f8881,f641,f14334,f8919"
275,matched_random20,0.7046457673155274,0.7030389837156663,"f13175,f13408,f2431,f9617,f4280,f5438,f2418,f9731,f15587,f13084,f8020,f11283,f10038,f7755,f15713,f918,f3399,f9254,f8215,f6785"
276,matched_random20,0.6649077636939792,0.6262817861322135,"f4242,f6894,f6061,f7946,f1562,f6070,f15378,f16296,f1481,f1116,f4292,f15687,f6929,f2921,f15256,f16316,f4795,f2276,f7998,f479"
277,matched_random20,0.6546372793119059,0.6267880090779097,"f9360,f10382,f7833,f6633,f7697,f2853,f9012,f12033,f9543,f1901,f5763,f3663,f15256,f3406,f11620,f12303,f9246,f4893,f11060,f2497"
278,matched_random20,0.7699892485287461,0.7089988132955383,"f14917,f3573,f13509,f9523,f12928,f15683,f15856,f13308,f6092,f14385,f11821,f3015,f9819,f10158,f11561,f14146,f15194,f2312,f12264,f6574"
279,matched_random20,0.6229204391127208,0.6063475684563913,"f1236,f6894,f8064,f384,f3966,f5605,f3032,f8616,f8193,f3956,f8450,f6105,f9223,f6443,f6873,f7340,f7819,f7987,f13824,f10867"
280,matched_random20,0.6261600271616116,0.5681171221330336,"f1770,f2393,f2431,f960,f7382,f13221,f6849,f12259,f12707,f16253,f2519,f1775,f14771,f6043,f9115,f4128,f13020,f6992,f8248,f13462"
281,matched_random20,0.6732260072430964,0.6624356768607709,"f12928,f10627,f224,f13067,f12507,f6362,f3139,f13156,f12670,f7947,f3545,f12375,f6515,f6372,f13903,f14147,f3259,f693,f12848,f1464"
282,matched_random20,0.7472555454956994,0.6733862349897224,"f9127,f10627,f3397,f2786,f5997,f11650,f3630,f3799,f12437,f3392,f10846,f11810,f15548,f15418,f6629,f16171,f5061,f3681,f2959,f6672"
283,matched_random20,0.6185491172476234,0.6139896380134687,"f1236,f14175,f13312,f2595,f5208,f4516,f7086,f6805,f2387,f8082,f5955,f4478,f4654,f15275,f10103,f3894,f14332,f10531,f10407,f6172"
284,matched_random20,0.6156349026708918,0.6228352283785943,"f14183,f6894,f14409,f2069,f12774,f16168,f9094,f10483,f2419,f15046,f11722,f8115,f7518,f11649,f5990,f15598,f11161,f2255,f15161,f3662"
285,matched_random20,0.8519975101856043,0.8140506598560178,"f5470,f684,f13018,f2595,f7447,f11877,f8512,f7280,f3024,f3542,f11758,f15696,f4238,f11902,f10643,f10404,f323,f5955,f3438,f13908"
286,matched_random20,0.711945450430059,0.6805669773968019,"f13571,f10382,f6464,f12500,f3265,f10646,f3729,f602,f13189,f7664,f1696,f9566,f15444,f9907,f14061,f8325,f5945,f288,f15000,f5335"
287,matched_random20,0.6031858306926211,0.5813278358745118,"f2020,f12063,f13201,f10825,f15722,f6538,f716,f16108,f4271,f4247,f9142,f2134,f2414,f3675,f1431,f16150,f14367,f14003,f4840,f13446"
288,matched_random20,0.7128366908103214,0.6894205663842972,"f14183,f13831,f15091,f7490,f335,f1094,f4566,f5851,f13529,f1682,f4269,f12872,f496,f11577,f10103,f1092,f6586,f9031,f4071,f5415"
289,matched_random20,0.8279481665912178,0.8227557357413497,"f9360,f6575,f9110,f6633,f14312,f9227,f9067,f11571,f6443,f15198,f14630,f8215,f9965,f11881,f16020,f7947,f8872,f3259,f14199,f10417"
290,matched_random20,0.7252716161158895,0.6840136742502456,"f14917,f3906,f4610,f7490,f1338,f135,f5915,f10260,f1276,f9826,f4761,f11846,f14678,f4247,f2219,f16020,f14693,f10981,f3537,f6398"
291,matched_random20,0.6201901312811228,0.6206185230216203,"f15228,f684,f15490,f2012,f5177,f11446,f11567,f12116,f7346,f1993,f4353,f12507,f6565,f3083,f9975,f9298,f6030,f6440,f5129,f14970"
292,matched_random20,0.7268843368039837,0.6704111580528846,"f6529,f7427,f4205,f10708,f9873,f2169,f943,f11767,f3726,f3973,f9752,f896,f8550,f11155,f8882,f1898,f12865,f15370,f7198,f11462"
293,matched_random20,0.6874717066545948,0.6634591738210871,"f5877,f12564,f4205,f13067,f8566,f11715,f3219,f7357,f10265,f7883,f391,f7054,f4299,f15069,f15912,f8072,f11771,f15901,f9131,f5130"
294,matched_random20,0.5803248076052513,0.593668477096504,"f3899,f11703,f1336,f9346,f12114,f12949,f16291,f10289,f1975,f12895,f587,f12929,f13656,f7239,f5838,f3311,f275,f3901,f8162,f11904"
295,matched_random20,0.6523879583521957,0.6412265965266242,"f203,f8449,f384,f2595,f3063,f7938,f7055,f8658,f15837,f5932,f16093,f3392,f833,f12636,f3199,f11470,f7696,f270,f2423,f14146"
296,matched_random20,0.6752772747849706,0.6548035914124541,"f15603,f1596,f3909,f4976,f4460,f9703,f15864,f3264,f14821,f8092,f10740,f12796,f6648,f13872,f7589,f9130,f12928,f1155,f16342,f15953"
297,matched_random20,0.7350469669533726,0.6641351639269647,"f7823,f13975,f4562,f11585,f13478,f8237,f3266,f7785,f11370,f11588,f6431,f15774,f6824,f15888,f12830,f5571,f6700,f14194,f15644,f286"
298,matched_random20,0.7467745586238117,0.6899752023239959,"f7861,f2706,f7831,f14146,f1038,f8020,f7399,f11735,f1979,f11069,f14183,f15404,f12803,f6216,f8349,f13988,f15708,f6083,f9030,f2113"
299,matched_random20,0.6967094839293798,0.6273475238142717,"f13288,f13442,f13018,f12347,f9836,f15020,f13622,f12639,f12575,f455,f13831,f5267,f5679,f7231,f13244,f12210,f15793,f12011,f11105,f9428"
300,matched_random20,0.6195959710276142,0.5587450562182388,"f1770,f16183,f5006,f4976,f6167,f15959,f6259,f2679,f11481,f13164,f7183,f9278,f957,f10442,f6381,f3833,f10854,f14617,f11245,f4283"
301,matched_random20,0.6593764146672703,0.6406624567477882,"f2020,f10746,f7887,f12154,f2892,f1498,f5460,f4050,f13202,f14638,f9506,f14997,f5127,f8106,f11078,f11387,f11171,f11464,f13641,f14194"
302,matched_random20,0.6158329560887279,0.5884839068375944,"f13288,f268,f3909,f4205,f11105,f8990,f7025,f10680,f2831,f13092,f14466,f6012,f15742,f12387,f10015,f11731,f12706,f10111,f12261,f7652"
303,matched_random20,0.7230930285196923,0.7247269590540844,"f5470,f6575,f7887,f12154,f7231,f14332,f12023,f10708,f4886,f11302,f14263,f4164,f13811,f3413,f3453,f11722,f3591,f16163,f16356,f4858"
304,matched_random20,0.6708918062471707,0.6024329966772225,"f297,f10404,f350,f2806,f7492,f7649,f13478,f9094,f16349,f9046,f6208,f957,f908,f2122,f5394,f10690,f8340,f14528,f11930,f1693"
305,matched_random20,0.6383403123585334,0.5881887277450971,"f13250,f4893,f11096,f14352,f8965,f6204,f209,f2159,f12830,f3484,f15629,f2497,f6315,f13225,f15309,f4954,f10832,f8941,f5555,f10636"
306,matched_random20,0.6485259167043911,0.645651677655315,"f15421,f3906,f7887,f5129,f3484,f6358,f436,f11039,f7884,f4862,f9169,f6837,f5626,f5575,f4410,f7748,f11264,f15194,f7403,f11912"
307,matched_random20,0.6426267541874152,0.6017130151339861,"f15965,f12234,f8064,f1928,f3012,f10149,f11672,f13195,f4133,f12370,f7774,f1667,f2073,f6700,f8099,f6229,f103,f15495,f12264,f2853"
308,matched_random20,0.8270993662290629,0.845329337997191,"f11987,f10382,f15161,f5575,f15793,f6509,f7499,f1271,f10159,f6516,f4484,f3032,f401,f7565,f8215,f1109,f2429,f14233,f15167,f6878"
309,matched_random20,0.6545806926210955,0.6016494334659064,"f297,f11703,f5006,f7946,f4433,f14997,f13792,f3129,f10196,f1101,f7389,f13305,f4367,f14409,f9772,f8003,f11488,f6178,f4768,f12626"
310,matched_random20,0.5964944545043005,0.5459823498318946,"f297,f3231,f2431,f7117,f10572,f3957,f15154,f2385,f1420,f7382,f6515,f4372,f10099,f343,f10568,f5654,f8092,f11078,f2891,f1669"
311,matched_random20,0.6705805794477139,0.7073804708937903,"f385,f13442,f6061,f9555,f14359,f10279,f13988,f11977,f3897,f11549,f1107,f2111,f5657,f9142,f7343,f11033,f12704,f1185,f4149,f2964"
312,matched_random20,0.7777557718424627,0.76712062073858,"f4669,f13408,f9428,f7696,f14903,f15434,f2768,f4067,f6618,f2334,f12966,f1229,f6508,f5522,f10389,f9096,f4247,f13808,f13638,f3617"
313,matched_random20,0.8096140787686736,0.7925757366764307,"f12928,f11426,f7687,f10708,f10020,f15762,f15656,f8805,f14838,f625,f10992,f16108,f5438,f4197,f372,f16347,f3764,f11675,f6698,f1781"
314,matched_random20,0.6347894975101857,0.621180217326081,"f12928,f6028,f6070,f2069,f9193,f11129,f6712,f8104,f2387,f15314,f3392,f8408,f13020,f2240,f13806,f3799,f15858,f9015,f7550,f4562"
315,matched_random20,0.7643588727931191,0.6910898085196334,"f15228,f3525,f15490,f1928,f5922,f14954,f10007,f5078,f8831,f2673,f13452,f6136,f8513,f3545,f14421,f8205,f12365,f3959,f15125,f11023"
316,matched_random20,0.6613003621548212,0.6376134199340416,"f203,f5932,f4610,f9555,f6863,f114,f12641,f15751,f2532,f13099,f13975,f6229,f704,f13638,f5394,f2343,f9354,f14896,f3889,f5853"
317,matched_random20,0.6020540968764146,0.5628387497008065,"f15993,f15564,f10708,f8976,f5502,f10785,f11930,f486,f15104,f15016,f8402,f14045,f7,f4239,f4624,f1262,f6549,f6925,f7691,f3904"
318,matched_random20,0.8310321412403803,0.829652105606705,"f13564,f6642,f4205,f1928,f10239,f7732,f2959,f7755,f1829,f4973,f9131,f11881,f16183,f8662,f4932,f8589,f11577,f1562,f14375,f5363"
319,matched_random20,0.6034829108193753,0.5840275783787713,"f385,f13831,f12046,f4976,f10168,f224,f1868,f2129,f6565,f10861,f4649,f14314,f13250,f6915,f10046,f15768,f3516,f14942,f15705,f622"
320,matched_random20,0.7058199411498416,0.7228379956771054,"f4669,f15564,f5006,f9346,f15680,f4395,f7405,f7959,f2297,f10655,f7706,f5088,f5856,f13564,f10627,f13020,f6856,f9034,f16264,f13867"
321,matched_random20,0.6357373245812585,0.6147942703162902,"f2020,f10404,f13312,f12180,f2473,f13068,f13275,f14077,f8598,f9778,f6162,f4643,f7682,f592,f2860,f3184,f13828,f479,f11861,f14084"
322,matched_random20,0.6813179040289724,0.6875754843601989,"f6529,f16183,f7831,f2806,f14684,f8455,f15798,f3956,f6878,f12044,f3857,f948,f4401,f3165,f9832,f6403,f13153,f7356,f5608,f11773"
323,matched_random20,0.6616540289723857,0.6206168963773955,"f15603,f11154,f8262,f7117,f6708,f9749,f12495,f9360,f13195,f6586,f5638,f4050,f13866,f7516,f7033,f4071,f10055,f6328,f15256,f11908"
324,matched_random20,0.8408640787686736,0.8293311734305371,"f13564,f14175,f7887,f9523,f419,f3902,f4677,f11517,f15041,f15890,f3399,f10348,f6962,f11058,f6915,f9620,f12347,f1279,f16206,f11016"
325,matched_random20,0.6102591670439113,0.5903839015973714,"f2460,f3365,f15161,f10825,f14003,f12090,f7470,f14353,f7989,f15331,f8942,f10998,f7762,f11549,f282,f14917,f1349,f2954,f848,f13658"
326,matched_random20,0.6811198506111363,0.6456037715723411,"f9127,f10404,f7887,f7831,f1573,f5865,f5210,f12895,f4062,f3914,f15072,f12762,f2681,f13800,f2315,f4461,f14814,f13695,f7789,f8089"
327,matched_random20,0.6162149162516976,0.6450713108725789,"f12047,f13408,f1196,f2431,f14690,f7405,f13273,f2096,f16329,f11227,f3394,f2950,f15092,f9832,f9164,f6486,f9219,f4417,f12709,f3912"
328,matched_random20,0.6588529877772747,0.5862232067616026,"f13175,f6642,f7382,f11585,f14849,f8831,f12388,f7796,f9564,f13891,f2617,f11649,f6335,f13190,f1670,f4886,f10682,f6362,f2470,f15839"
329,matched_random20,0.572784631054776,0.5648721560097673,"f15993,f8449,f15161,f14042,f3411,f12982,f11617,f5110,f7946,f13630,f3397,f1779,f3118,f95,f10526,f479,f15874,f16036,f592,f2182"
330,matched_random20,0.6501952240832956,0.653266193614895,"f15421,f13408,f1196,f384,f2470,f10325,f16038,f5838,f802,f11488,f11446,f436,f2676,f8142,f12575,f4886,f12860,f5958,f3640,f16322"
331,matched_random20,0.7613031914893618,0.7414916957933536,"f2460,f6028,f2431,f15692,f15326,f645,f14418,f573,f372,f3694,f3198,f8764,f14309,f12649,f6403,f6549,f134,f15959,f14339,f15597"
332,matched_random20,0.7088614757808963,0.6715828257183412,"f12867,f2393,f13312,f5129,f2675,f7785,f1666,f16353,f4042,f15433,f4080,f11865,f4692,f1858,f1253,f7873,f1431,f16206,f11418,f9061"
333,matched_random20,0.6741879809868718,0.652125127508091,"f1770,f1367,f7687,f10825,f13030,f14845,f6989,f14098,f1543,f431,f235,f3498,f15045,f11142,f9669,f5202,f11504,f4725,f4238,f2387"
334,matched_random20,0.568597215934812,0.5574265587903762,"f15071,f10382,f12046,f12180,f7589,f11952,f16242,f3419,f8334,f2944,f16301,f15727,f6030,f4482,f9156,f7336,f9181,f13702,f6992,f15693"
335,matched_random20,0.67340991398823,0.6334552942155787,"f5470,f10746,f7833,f12154,f10634,f15602,f7734,f12722,f95,f10435,f13591,f11296,f4455,f960,f12365,f15210,f15856,f8003,f14950,f5772"
336,matched_random20,0.6453146220009054,0.6578652504174102,"f4669,f6575,f7687,f9523,f7,f1670,f12564,f15046,f2786,f2908,f3261,f12782,f2881,f15567,f15918,f6097,f7040,f12021,f13796,f9846"
337,matched_random20,0.6960021502942508,0.6837565460084435,"f5470,f12063,f7687,f10708,f2892,f6360,f6645,f15433,f6888,f12982,f13796,f12868,f7923,f11889,f1669,f2683,f10496,f12695,f12218,f15323"
338,matched_random20,0.5957305341783613,0.5787472637571642,"f15603,f11154,f9617,f12347,f15864,f4939,f2859,f6018,f10560,f11787,f3693,f5559,f10255,f2681,f15862,f9012,f9620,f3219,f5037,f3422"
339,matched_random20,0.6148143956541422,0.581691423534771,"f6466,f1596,f5006,f8976,f6193,f1381,f3166,f7419,f7844,f1918,f1646,f5438,f470,f1234,f12736,f6974,f1333,f11245,f10728,f10135"
340,matched_random20,0.6466302625622453,0.6482517789156692,"f203,f12564,f13312,f15692,f13240,f12033,f7029,f1672,f3509,f743,f13408,f5856,f10103,f8408,f9281,f14178,f8589,f5742,f9240,f15035"
341,matched_random20,0.6029453372566773,0.5625622546435597,"f6466,f3231,f5006,f5129,f8617,f9395,f5884,f4854,f10453,f9166,f592,f4684,f16328,f14175,f224,f14236,f8113,f1159,f7980,f684"
342,matched_random20,0.6541421457673156,0.5893388592680265,"f7861,f3906,f4610,f14042,f4687,f12933,f9566,f8571,f5210,f5571,f748,f15700,f268,f16134,f3909,f2153,f7197,f9664,f1057,f13164"
343,matched_random20,0.6667185377999095,0.6269663839091574,"f4669,f1596,f6070,f10825,f34,f10576,f4238,f2901,f5110,f13075,f12034,f12387,f8257,f13515,f15623,f10498,f4664,f15213,f10971,f8703"
344,matched_random20,0.6290035083748301,0.5891172444775238,"f13164,f12063,f9354,f13312,f12895,f7303,f5333,f1657,f6322,f9035,f3671,f3832,f587,f14617,f5648,f2194,f12975,f1044,f6185,f13957"
345,matched_random20,0.7250735626980533,0.7297987474654013,"f15071,f3231,f12495,f2595,f13586,f3073,f8735,f12871,f7568,f8295,f9460,f6915,f11302,f6448,f9488,f9889,f11370,f14007,f2350,f8237"
346,matched_random20,0.6761119284744229,0.6445600648063471,"f1770,f95,f11096,f12147,f5928,f9555,f6609,f11658,f10801,f8443,f7812,f13339,f12971,f8453,f15597,f8725,f11033,f12782,f7817,f10418"
347,matched_random20,0.5843707559981893,0.5795289234379024,"f6529,f11703,f15490,f4205,f4338,f14660,f4423,f13017,f12388,f1130,f11771,f9260,f13080,f3813,f13936,f3078,f3349,f4465,f14318,f15766"
348,matched_random20,0.6265419873245812,0.5981099075697627,"f16159,f6894,f12495,f14352,f4219,f11658,f8104,f6282,f270,f7264,f14355,f13839,f7861,f3908,f4712,f12848,f6886,f12906,f15951,f13339"
349,matched_random20,0.7169533725667723,0.6474799765476715,"f14675,f6575,f4562,f9523,f498,f4788,f14987,f12955,f8149,f7700,f524,f2309,f11388,f6130,f16130,f12344,f14537,f4373,f11957,f10351"
350,matched_random20,0.6912488682661837,0.695142734955813,"f12047,f13442,f4610,f12347,f5491,f11968,f13298,f4492,f14940,f2577,f15507,f15893,f2413,f14834,f3428,f16145,f4614,f5762,f479,f235"
351,matched_random20,0.6210389316432775,0.5899770918993901,"f203,f6575,f9617,f960,f3449,f13529,f15857,f10655,f11943,f8831,f5026,f15938,f4669,f13012,f15322,f14855,f9203,f8355,f7749,f7812"
352,matched_random20,0.6275746944318696,0.5940546306364803,"f12928,f6803,f9260,f14352,f2867,f15700,f13586,f854,f14328,f13713,f5202,f13093,f6814,f14940,f11046,f6860,f5427,f9194,f15213,f14568"
353,matched_random20,0.8459144409234948,0.8764871007284198,"f3259,f12063,f15161,f9346,f13019,f13866,f5909,f6332,f3514,f8262,f16000,f12741,f15462,f305,f12649,f4435,f16134,f16107,f8437,f9712"
354,matched_random20,0.7279311905839746,0.7238815658002412,"f4242,f13831,f3166,f13067,f2939,f224,f3897,f2719,f8104,f4548,f200,f4209,f9272,f13077,f1667,f10020,f13202,f3793,f2989,f4741"
355,matched_random20,0.805992530556813,0.802591416465511,"f12867,f2706,f13312,f7696,f5374,f4932,f3015,f3606,f3669,f13654,f7690,f16212,f15035,f10670,f16317,f8306,f1266,f10496,f385,f2476"
356,matched_random20,0.7994426210955183,0.7288637387823489,"f12867,f12387,f13018,f2012,f15981,f6525,f5801,f13358,f1707,f15125,f13927,f12445,f323,f1637,f5884,f7833,f15859,f3307,f3437,f5310"
357,matched_random20,0.6424994341330919,0.611151151156239,"f7861,f4893,f224,f7490,f3419,f13689,f7357,f7356,f14421,f14469,f5640,f5610,f6434,f8613,f2481,f1269,f15705,f4558,f11428,f1168"
358,matched_random20,0.653420665459484,0.6147949160876074,"f6183,f95,f5683,f2806,f15098,f9191,f13388,f14352,f13828,f498,f5354,f6609,f3607,f16017,f1485,f811,f7354,f14593,f14865,f15669"
359,matched_random20,0.8584200995925758,0.8623402968924334,"f12047,f13975,f13509,f7696,f7630,f12551,f1219,f4113,f592,f15797,f4023,f1586,f10557,f10457,f2169,f12221,f1903,f13564,f4072,f15170"
360,matched_random20,0.7295439112720689,0.6719918060150035,"f203,f12234,f9354,f12180,f1021,f4907,f5225,f9453,f3068,f1851,f11373,f15524,f10746,f13653,f9166,f4210,f1547,f4522,f4386,f3403"
361,matched_random20,0.5987579221367133,0.5716895468412692,"f6529,f612,f2944,f5129,f5042,f13789,f10315,f470,f372,f10030,f15793,f4237,f5692,f7256,f11908,f15683,f11671,f16088,f11952,f15408"
362,matched_random20,0.712412290629244,0.6579271560713498,"f7861,f3365,f350,f14352,f14869,f8983,f4073,f8477,f3473,f13279,f7946,f957,f14789,f5379,f3176,f9292,f2203,f13017,f13369,f16159"
363,matched_random20,0.7487692394748755,0.7118449676600875,"f15993,f7427,f3166,f12154,f2362,f81,f8727,f8976,f11446,f5788,f2252,f7975,f678,f10627,f2440,f12993,f16098,f13244,f5267,f288"
364,matched_random20,0.6361758714350384,0.6212130852258049,"f13220,f612,f9428,f7490,f8060,f1317,f15422,f14145,f4959,f7807,f2942,f5648,f11949,f7288,f11394,f7142,f14604,f11069,f9272,f800"
365,matched_random20,0.718382186509733,0.7035098293794463,"f203,f95,f2431,f11585,f15483,f4301,f1538,f8556,f6170,f1657,f16040,f1381,f7265,f13472,f14178,f11714,f5214,f15996,f16007,f3941"
366,matched_random20,0.6102167270258035,0.5992112055871829,"f11987,f16342,f12046,f15710,f11533,f1299,f6813,f8652,f1712,f13403,f5605,f11561,f11858,f15918,f11173,f15446,f15644,f2750,f10432,f2484"
367,matched_random20,0.6683171118153011,0.6432184116213513,"f13175,f7427,f15091,f10708,f1182,f6520,f5920,f372,f8234,f2577,f6875,f7487,f15000,f7940,f16329,f3908,f3723,f5352,f2156,f7871"
368,matched_random20,0.6578485740153917,0.6190119277136366,"f1770,f13408,f8248,f7117,f3542,f848,f13906,f9732,f15557,f9136,f11140,f4492,f10728,f6803,f9254,f5951,f8512,f12993,f5229,f6617"
369,matched_random20,0.5577750113173381,0.5779621595381319,"f12928,f16183,f2944,f12180,f14748,f5744,f13385,f15256,f5010,f11559,f13667,f10019,f10408,f13619,f6520,f11682,f1317,f13548,f11671,f16051"
370,matched_random20,0.6091981665912177,0.5818596836438659,"f12867,f9565,f350,f6576,f8544,f11025,f1410,f11628,f14187,f10046,f13099,f15629,f10289,f6986,f13943,f9429,f3845,f1371,f3546,f13957"
371,matched_random20,0.8311736079674061,0.7979136124246703,"f9360,f6856,f3397,f10825,f1464,f16038,f6724,f13484,f14020,f14527,f1194,f12732,f12786,f16154,f12326,f2493,f1482,f7418,f2667,f11662"
372,matched_random20,0.707927795382526,0.6723630912858823,"f2427,f684,f4610,f5129,f4670,f15310,f13174,f4940,f9219,f12934,f10896,f3421,f9026,f3152,f12521,f9114,f8984,f15061,f401,f3677"
373,matched_random20,0.6457956088727931,0.6068828742742663,"f12246,f11154,f13201,f4486,f2683,f11023,f4050,f15151,f1770,f11158,f1495,f7651,f10606,f14317,f10867,f13460,f5613,f3331,f12293,f3547"
374,matched_random20,0.70202863286555,0.6392811595536255,"f15228,f6642,f12495,f1928,f14302,f5042,f12347,f9880,f3832,f6790,f10986,f8652,f11957,f3723,f13445,f15421,f10345,f4486,f1792,f1262"
375,matched_random20,0.6894946808510639,0.7173018215356297,"f3259,f286,f13084,f9555,f2667,f15998,f10531,f9423,f13702,f1391,f4775,f16145,f9402,f1518,f14301,f1109,f13240,f6466,f5467,f12116"
376,matched_random20,0.7226544816659123,0.6898134813202266,"f9360,f2322,f1159,f14352,f12083,f8592,f2481,f14750,f10056,f11673,f3402,f15210,f16163,f1551,f13243,f9815,f9940,f6443,f7197,f11715"
377,matched_random20,0.6713162064282482,0.6583318308271358,"f385,f8449,f12495,f10708,f15326,f2860,f6617,f5864,f15435,f14432,f12546,f1745,f10807,f13811,f3865,f16278,f8420,f9684,f1603,f14142"
378,matched_random20,0.7823534404708012,0.7728896243528376,"f1770,f10627,f6464,f9346,f1675,f2387,f5530,f15949,f8919,f10634,f619,f14168,f6162,f14745,f11559,f12971,f15000,f15683,f5928,f15611"
379,matched_random20,0.7490804662743323,0.763790220625026,"f13571,f6575,f5006,f2786,f14545,f13072,f6138,f1898,f5151,f1530,f14008,f10931,f5664,f10442,f9382,f10717,f5909,f16300,f7360,f1913"
380,matched_random20,0.7899360570393843,0.7507701501626491,"f12867,f11154,f384,f7887,f9930,f9880,f11484,f776,f6018,f10073,f13582,f6147,f10355,f3429,f5786,f12727,f1586,f323,f2412,f67"
381,matched_random20,0.7760864644635581,0.7888890706444142,"f15421,f6575,f5683,f14352,f13857,f13770,f9034,f9827,f9142,f6635,f7052,f8577,f3793,f11036,f10971,f15748,f14332,f7762,f1551,f1381"
382,matched_random20,0.7655330466274332,0.7860041958739825,"f13564,f13975,f8248,f4205,f13879,f7198,f13093,f11429,f7511,f13393,f1299,f16149,f13772,f5679,f16300,f12536,f8073,f1584,f4372,f13794"
383,matched_random20,0.6928332956088727,0.632011793593944,"f5877,f7427,f1336,f7831,f6584,f2431,f6875,f10738,f12553,f15209,f7676,f4655,f5801,f11171,f986,f10945,f10926,f5498,f4636,f5444"
384,matched_random20,0.7705692621095519,0.7434029245582994,"f3259,f268,f13924,f4486,f14745,f13515,f1332,f10827,f4747,f6714,f6532,f8371,f15082,f106,f4907,f4624,f1781,f8673,f14923,f8786"
385,matched_random20,0.7439593707559982,0.7097129137844725,"f4242,f571,f350,f4205,f9626,f11000,f10193,f8376,f15256,f3677,f12906,f3271,f7550,f15636,f11488,f1064,f14554,f2454,f3274,f15194"
386,matched_random20,0.5952919873245812,0.5625630913979892,"f2020,f571,f11096,f9555,f5708,f11060,f12851,f6761,f1279,f430,f13030,f6171,f4556,f366,f5475,f14911,f14204,f1410,f15950,f11422"
387,matched_random20,0.5938631733816208,0.5634308356200534,"f14183,f5932,f9260,f13969,f5894,f6093,f15155,f4096,f1343,f7483,f11066,f5336,f4550,f4835,f10913,f8080,f14954,f9846,f213,f498"
388,matched_random20,0.8232797645993662,0.8463167000703848,"f14917,f3573,f7887,f384,f13891,f14780,f6072,f15669,f3147,f3761,f3358,f15870,f7083,f1928,f4881,f3118,f14604,f1915,f1132,f10204"
389,matched_random20,0.5055172023540063,0.5370710625484333,"f11987,f6575,f5006,f9617,f13834,f3116,f6358,f11606,f15372,f573,f13092,f5813,f11000,f800,f14693,f14747,f7842,f9501,f7250,f11991"
390,matched_random20,0.6039073110004527,0.5711583114000894,"f4669,f95,f1159,f7117,f9706,f4385,f12649,f9565,f11585,f5088,f1993,f12335,f7704,f4080,f12278,f12871,f1086,f13243,f6466,f4456"
